horizon,target_variable,age_id,scenario_id,value,sample,location
27 wk,inc hosp,child,B,3,11,PL
28 wk,inc hosp,child,B,17,11,PL
29 wk,inc hosp,child,B,22,11,PL
30 wk,inc hosp,child,B,30,11,PL
31 wk,inc hosp,child,B,37,11,PL
32 wk,inc hosp,child,B,40,11,PL
33 wk,inc hosp,child,B,34,11,PL
34 wk,inc hosp,child,B,22,11,PL
35 wk,inc hosp,child,B,13,11,PL
36 wk,inc hosp,child,B,3,11,PL
37 wk,inc hosp,child,B,0,11,PL
38 wk,inc hosp,child,B,0,11,PL
39 wk,inc hosp,child,B,0,11,PL
40 wk,inc hosp,child,B,0,11,PL
41 wk,inc hosp,child,B,0,11,PL
42 wk,inc hosp,child,B,0,11,PL
1 wk,inc infection,adult,B,878486,11,PL
2 wk,inc infection,adult,B,619678,11,PL
3 wk,inc infection,adult,B,396909,11,PL
4 wk,inc infection,adult,B,251451,11,PL
5 wk,inc infection,adult,B,165397,11,PL
6 wk,inc infection,adult,B,117956,11,PL
7 wk,inc infection,adult,B,83951,11,PL
8 wk,inc infection,adult,B,61848,11,PL
9 wk,inc infection,adult,B,48357,11,PL
10 wk,inc infection,adult,B,41129,11,PL
11 wk,inc infection,adult,B,37721,11,PL
12 wk,inc infection,adult,B,37401,11,PL
13 wk,inc infection,adult,B,38740,11,PL
14 wk,inc infection,adult,B,42073,11,PL
15 wk,inc infection,adult,B,40274,11,PL
16 wk,inc infection,adult,B,37585,11,PL
17 wk,inc infection,adult,B,36919,11,PL
18 wk,inc infection,adult,B,37740,11,PL
19 wk,inc infection,adult,B,40205,11,PL
20 wk,inc infection,adult,B,45402,11,PL
21 wk,inc infection,adult,B,54066,11,PL
22 wk,inc infection,adult,B,67053,11,PL
23 wk,inc infection,adult,B,85963,11,PL
24 wk,inc infection,adult,B,116108,11,PL
25 wk,inc infection,adult,B,194170,11,PL
26 wk,inc infection,adult,B,369178,11,PL
27 wk,inc infection,adult,B,719963,11,PL
28 wk,inc infection,adult,B,1215896,11,PL
29 wk,inc infection,adult,B,1740562,11,PL
30 wk,inc infection,adult,B,2247523,11,PL
31 wk,inc infection,adult,B,2451703,11,PL
32 wk,inc infection,adult,B,2117144,11,PL
33 wk,inc infection,adult,B,1357917,11,PL
34 wk,inc infection,adult,B,649791,11,PL
35 wk,inc infection,adult,B,270541,11,PL
36 wk,inc infection,adult,B,125821,11,PL
37 wk,inc infection,adult,B,68469,11,PL
38 wk,inc infection,adult,B,44647,11,PL
39 wk,inc infection,adult,B,34184,11,PL
40 wk,inc infection,adult,B,29397,11,PL
41 wk,inc infection,adult,B,27705,11,PL
42 wk,inc infection,adult,B,3910,11,PL
1 wk,inc death,adult,B,75,11,PL
2 wk,inc death,adult,B,78,11,PL
3 wk,inc death,adult,B,44,11,PL
4 wk,inc death,adult,B,28,11,PL
5 wk,inc death,adult,B,26,11,PL
6 wk,inc death,adult,B,14,11,PL
7 wk,inc death,adult,B,5,11,PL
8 wk,inc death,adult,B,6,11,PL
9 wk,inc death,adult,B,7,11,PL
10 wk,inc death,adult,B,1,11,PL
11 wk,inc death,adult,B,1,11,PL
12 wk,inc death,adult,B,2,11,PL
13 wk,inc death,adult,B,1,11,PL
14 wk,inc death,adult,B,2,11,PL
15 wk,inc death,adult,B,1,11,PL
16 wk,inc death,adult,B,2,11,PL
17 wk,inc death,adult,B,5,11,PL
18 wk,inc death,adult,B,4,11,PL
19 wk,inc death,adult,B,3,11,PL
20 wk,inc death,adult,B,2,11,PL
21 wk,inc death,adult,B,1,11,PL
22 wk,inc death,adult,B,2,11,PL
23 wk,inc death,adult,B,2,11,PL
24 wk,inc death,adult,B,4,11,PL
25 wk,inc death,adult,B,1,11,PL
26 wk,inc death,adult,B,3,11,PL
27 wk,inc death,adult,B,10,11,PL
28 wk,inc death,adult,B,12,11,PL
29 wk,inc death,adult,B,22,11,PL
30 wk,inc death,adult,B,49,11,PL
31 wk,inc death,adult,B,67,11,PL
32 wk,inc death,adult,B,85,11,PL
33 wk,inc death,adult,B,114,11,PL
34 wk,inc death,adult,B,106,11,PL
35 wk,inc death,adult,B,75,11,PL
36 wk,inc death,adult,B,39,11,PL
37 wk,inc death,adult,B,15,11,PL
38 wk,inc death,adult,B,9,11,PL
39 wk,inc death,adult,B,1,11,PL
40 wk,inc death,adult,B,2,11,PL
41 wk,inc death,adult,B,2,11,PL
42 wk,inc death,adult,B,0,11,PL
1 wk,inc hosp,adult,B,570,11,PL
2 wk,inc hosp,adult,B,435,11,PL
3 wk,inc hosp,adult,B,293,11,PL
4 wk,inc hosp,adult,B,177,11,PL
5 wk,inc hosp,adult,B,107,11,PL
6 wk,inc hosp,adult,B,58,11,PL
7 wk,inc hosp,adult,B,55,11,PL
8 wk,inc hosp,adult,B,34,11,PL
9 wk,inc hosp,adult,B,22,11,PL
10 wk,inc hosp,adult,B,21,11,PL
11 wk,inc hosp,adult,B,13,11,PL
12 wk,inc hosp,adult,B,16,11,PL
13 wk,inc hosp,adult,B,11,11,PL
14 wk,inc hosp,adult,B,12,11,PL
15 wk,inc hosp,adult,B,22,11,PL
16 wk,inc hosp,adult,B,16,11,PL
17 wk,inc hosp,adult,B,21,11,PL
18 wk,inc hosp,adult,B,20,11,PL
19 wk,inc hosp,adult,B,14,11,PL
20 wk,inc hosp,adult,B,12,11,PL
21 wk,inc hosp,adult,B,16,11,PL
22 wk,inc hosp,adult,B,25,11,PL
23 wk,inc hosp,adult,B,30,11,PL
24 wk,inc hosp,adult,B,33,11,PL
25 wk,inc hosp,adult,B,61,11,PL
26 wk,inc hosp,adult,B,75,11,PL
27 wk,inc hosp,adult,B,154,11,PL
28 wk,inc hosp,adult,B,273,11,PL
29 wk,inc hosp,adult,B,519,11,PL
30 wk,inc hosp,adult,B,717,11,PL
31 wk,inc hosp,adult,B,901,11,PL
32 wk,inc hosp,adult,B,1009,11,PL
33 wk,inc hosp,adult,B,927,11,PL
34 wk,inc hosp,adult,B,567,11,PL
35 wk,inc hosp,adult,B,263,11,PL
36 wk,inc hosp,adult,B,124,11,PL
37 wk,inc hosp,adult,B,46,11,PL
38 wk,inc hosp,adult,B,25,11,PL
39 wk,inc hosp,adult,B,11,11,PL
40 wk,inc hosp,adult,B,12,11,PL
41 wk,inc hosp,adult,B,14,11,PL
42 wk,inc hosp,adult,B,1,11,PL
1 wk,inc infection,older,B,287738,11,PL
2 wk,inc infection,older,B,188649,11,PL
3 wk,inc infection,older,B,117350,11,PL
4 wk,inc infection,older,B,70938,11,PL
5 wk,inc infection,older,B,45268,11,PL
6 wk,inc infection,older,B,31320,11,PL
7 wk,inc infection,older,B,22282,11,PL
8 wk,inc infection,older,B,16550,11,PL
9 wk,inc infection,older,B,12921,11,PL
10 wk,inc infection,older,B,10830,11,PL
11 wk,inc infection,older,B,9732,11,PL
12 wk,inc infection,older,B,9574,11,PL
13 wk,inc infection,older,B,9946,11,PL
14 wk,inc infection,older,B,10637,11,PL
15 wk,inc infection,older,B,10706,11,PL
16 wk,inc infection,older,B,9867,11,PL
17 wk,inc infection,older,B,9416,11,PL
18 wk,inc infection,older,B,9762,11,PL
19 wk,inc infection,older,B,10190,11,PL
20 wk,inc infection,older,B,11390,11,PL
21 wk,inc infection,older,B,13297,11,PL
22 wk,inc infection,older,B,16586,11,PL
23 wk,inc infection,older,B,21241,11,PL
24 wk,inc infection,older,B,28103,11,PL
25 wk,inc infection,older,B,47136,11,PL
26 wk,inc infection,older,B,94192,11,PL
27 wk,inc infection,older,B,197359,11,PL
28 wk,inc infection,older,B,376538,11,PL
29 wk,inc infection,older,B,549057,11,PL
30 wk,inc infection,older,B,693880,11,PL
31 wk,inc infection,older,B,808613,11,PL
32 wk,inc infection,older,B,780154,11,PL
33 wk,inc infection,older,B,559315,11,PL
34 wk,inc infection,older,B,274014,11,PL
35 wk,inc infection,older,B,99552,11,PL
36 wk,inc infection,older,B,37455,11,PL
37 wk,inc infection,older,B,17993,11,PL
38 wk,inc infection,older,B,11270,11,PL
39 wk,inc infection,older,B,8367,11,PL
40 wk,inc infection,older,B,7076,11,PL
41 wk,inc infection,older,B,6456,11,PL
42 wk,inc infection,older,B,958,11,PL
1 wk,inc death,older,B,670,11,PL
2 wk,inc death,older,B,622,11,PL
3 wk,inc death,older,B,482,11,PL
4 wk,inc death,older,B,337,11,PL
5 wk,inc death,older,B,191,11,PL
6 wk,inc death,older,B,110,11,PL
7 wk,inc death,older,B,56,11,PL
8 wk,inc death,older,B,36,11,PL
9 wk,inc death,older,B,33,11,PL
10 wk,inc death,older,B,28,11,PL
11 wk,inc death,older,B,25,11,PL
12 wk,inc death,older,B,10,11,PL
13 wk,inc death,older,B,11,11,PL
14 wk,inc death,older,B,9,11,PL
15 wk,inc death,older,B,11,11,PL
16 wk,inc death,older,B,11,11,PL
17 wk,inc death,older,B,11,11,PL
18 wk,inc death,older,B,11,11,PL
19 wk,inc death,older,B,9,11,PL
20 wk,inc death,older,B,8,11,PL
21 wk,inc death,older,B,10,11,PL
22 wk,inc death,older,B,9,11,PL
23 wk,inc death,older,B,13,11,PL
24 wk,inc death,older,B,12,11,PL
25 wk,inc death,older,B,25,11,PL
26 wk,inc death,older,B,20,11,PL
27 wk,inc death,older,B,41,11,PL
28 wk,inc death,older,B,68,11,PL
29 wk,inc death,older,B,160,11,PL
30 wk,inc death,older,B,319,11,PL
31 wk,inc death,older,B,500,11,PL
32 wk,inc death,older,B,706,11,PL
33 wk,inc death,older,B,798,11,PL
34 wk,inc death,older,B,809,11,PL
35 wk,inc death,older,B,826,11,PL
36 wk,inc death,older,B,539,11,PL
37 wk,inc death,older,B,243,11,PL
38 wk,inc death,older,B,78,11,PL
39 wk,inc death,older,B,27,11,PL
40 wk,inc death,older,B,17,11,PL
41 wk,inc death,older,B,7,11,PL
42 wk,inc death,older,B,0,11,PL
1 wk,inc hosp,older,B,4423,11,PL
2 wk,inc hosp,older,B,2631,11,PL
3 wk,inc hosp,older,B,1616,11,PL
4 wk,inc hosp,older,B,925,11,PL
5 wk,inc hosp,older,B,598,11,PL
6 wk,inc hosp,older,B,361,11,PL
7 wk,inc hosp,older,B,235,11,PL
8 wk,inc hosp,older,B,191,11,PL
9 wk,inc hosp,older,B,126,11,PL
10 wk,inc hosp,older,B,103,11,PL
11 wk,inc hosp,older,B,97,11,PL
12 wk,inc hosp,older,B,72,11,PL
13 wk,inc hosp,older,B,67,11,PL
14 wk,inc hosp,older,B,84,11,PL
15 wk,inc hosp,older,B,93,11,PL
16 wk,inc hosp,older,B,87,11,PL
17 wk,inc hosp,older,B,75,11,PL
18 wk,inc hosp,older,B,70,11,PL
19 wk,inc hosp,older,B,74,11,PL
20 wk,inc hosp,older,B,79,11,PL
21 wk,inc hosp,older,B,98,11,PL
22 wk,inc hosp,older,B,95,11,PL
23 wk,inc hosp,older,B,114,11,PL
24 wk,inc hosp,older,B,174,11,PL
25 wk,inc hosp,older,B,174,11,PL
26 wk,inc hosp,older,B,332,11,PL
27 wk,inc hosp,older,B,666,11,PL
28 wk,inc hosp,older,B,1537,11,PL
29 wk,inc hosp,older,B,3171,11,PL
30 wk,inc hosp,older,B,4739,11,PL
31 wk,inc hosp,older,B,5754,11,PL
32 wk,inc hosp,older,B,6610,11,PL
33 wk,inc hosp,older,B,6773,11,PL
34 wk,inc hosp,older,B,5159,11,PL
35 wk,inc hosp,older,B,2453,11,PL
36 wk,inc hosp,older,B,822,11,PL
37 wk,inc hosp,older,B,255,11,PL
38 wk,inc hosp,older,B,125,11,PL
39 wk,inc hosp,older,B,62,11,PL
40 wk,inc hosp,older,B,37,11,PL
41 wk,inc hosp,older,B,41,11,PL
42 wk,inc hosp,older,B,5,11,PL
1 wk,inc infection,child,C,373965,11,PL
2 wk,inc infection,child,C,249798,11,PL
3 wk,inc infection,child,C,142978,11,PL
4 wk,inc infection,child,C,79594,11,PL
5 wk,inc infection,child,C,45237,11,PL
6 wk,inc infection,child,C,26924,11,PL
7 wk,inc infection,child,C,16340,11,PL
8 wk,inc infection,child,C,10686,11,PL
9 wk,inc infection,child,C,8105,11,PL
10 wk,inc infection,child,C,6882,11,PL
11 wk,inc infection,child,C,6544,11,PL
12 wk,inc infection,child,C,7293,11,PL
13 wk,inc infection,child,C,8811,11,PL
14 wk,inc infection,child,C,10834,11,PL
15 wk,inc infection,child,C,9540,11,PL
16 wk,inc infection,child,C,9162,11,PL
17 wk,inc infection,child,C,9256,11,PL
18 wk,inc infection,child,C,9722,11,PL
19 wk,inc infection,child,C,10936,11,PL
20 wk,inc infection,child,C,12803,11,PL
21 wk,inc infection,child,C,15869,11,PL
22 wk,inc infection,child,C,20125,11,PL
23 wk,inc infection,child,C,26605,11,PL
24 wk,inc infection,child,C,40763,11,PL
25 wk,inc infection,child,C,96498,11,PL
26 wk,inc infection,child,C,205028,11,PL
27 wk,inc infection,child,C,346781,11,PL
28 wk,inc infection,child,C,472901,11,PL
29 wk,inc infection,child,C,581141,11,PL
30 wk,inc infection,child,C,759859,11,PL
31 wk,inc infection,child,C,962450,11,PL
32 wk,inc infection,child,C,965650,11,PL
33 wk,inc infection,child,C,703465,11,PL
34 wk,inc infection,child,C,375299,11,PL
35 wk,inc infection,child,C,159695,11,PL
36 wk,inc infection,child,C,62981,11,PL
37 wk,inc infection,child,C,23714,11,PL
38 wk,inc infection,child,C,9335,11,PL
39 wk,inc infection,child,C,4376,11,PL
40 wk,inc infection,child,C,2341,11,PL
41 wk,inc infection,child,C,1527,11,PL
42 wk,inc infection,child,C,184,11,PL
1 wk,inc death,child,C,4,11,PL
2 wk,inc death,child,C,1,11,PL
3 wk,inc death,child,C,1,11,PL
4 wk,inc death,child,C,6,11,PL
5 wk,inc death,child,C,1,11,PL
6 wk,inc death,child,C,2,11,PL
7 wk,inc death,child,C,0,11,PL
8 wk,inc death,child,C,1,11,PL
9 wk,inc death,child,C,0,11,PL
10 wk,inc death,child,C,1,11,PL
11 wk,inc death,child,C,0,11,PL
12 wk,inc death,child,C,0,11,PL
13 wk,inc death,child,C,0,11,PL
14 wk,inc death,child,C,0,11,PL
15 wk,inc death,child,C,0,11,PL
16 wk,inc death,child,C,0,11,PL
17 wk,inc death,child,C,0,11,PL
18 wk,inc death,child,C,0,11,PL
19 wk,inc death,child,C,0,11,PL
20 wk,inc death,child,C,0,11,PL
21 wk,inc death,child,C,0,11,PL
22 wk,inc death,child,C,0,11,PL
23 wk,inc death,child,C,0,11,PL
24 wk,inc death,child,C,0,11,PL
25 wk,inc death,child,C,0,11,PL
26 wk,inc death,child,C,0,11,PL
27 wk,inc death,child,C,0,11,PL
28 wk,inc death,child,C,1,11,PL
29 wk,inc death,child,C,1,11,PL
30 wk,inc death,child,C,3,11,PL
31 wk,inc death,child,C,5,11,PL
32 wk,inc death,child,C,7,11,PL
33 wk,inc death,child,C,7,11,PL
34 wk,inc death,child,C,7,11,PL
35 wk,inc death,child,C,4,11,PL
36 wk,inc death,child,C,2,11,PL
37 wk,inc death,child,C,2,11,PL
38 wk,inc death,child,C,1,11,PL
39 wk,inc death,child,C,1,11,PL
40 wk,inc death,child,C,0,11,PL
41 wk,inc death,child,C,0,11,PL
42 wk,inc death,child,C,0,11,PL
1 wk,inc hosp,child,C,41,11,PL
2 wk,inc hosp,child,C,22,11,PL
3 wk,inc hosp,child,C,23,11,PL
4 wk,inc hosp,child,C,8,11,PL
5 wk,inc hosp,child,C,1,11,PL
6 wk,inc hosp,child,C,3,11,PL
7 wk,inc hosp,child,C,2,11,PL
8 wk,inc hosp,child,C,0,11,PL
9 wk,inc hosp,child,C,1,11,PL
10 wk,inc hosp,child,C,0,11,PL
11 wk,inc hosp,child,C,0,11,PL
12 wk,inc hosp,child,C,0,11,PL
13 wk,inc hosp,child,C,0,11,PL
14 wk,inc hosp,child,C,0,11,PL
15 wk,inc hosp,child,C,1,11,PL
16 wk,inc hosp,child,C,1,11,PL
17 wk,inc hosp,child,C,0,11,PL
18 wk,inc hosp,child,C,0,11,PL
19 wk,inc hosp,child,C,0,11,PL
20 wk,inc hosp,child,C,0,11,PL
21 wk,inc hosp,child,C,1,11,PL
22 wk,inc hosp,child,C,1,11,PL
23 wk,inc hosp,child,C,2,11,PL
24 wk,inc hosp,child,C,1,11,PL
25 wk,inc hosp,child,C,4,11,PL
26 wk,inc hosp,child,C,10,11,PL
27 wk,inc hosp,child,C,19,11,PL
28 wk,inc hosp,child,C,32,11,PL
29 wk,inc hosp,child,C,38,11,PL
30 wk,inc hosp,child,C,42,11,PL
31 wk,inc hosp,child,C,55,11,PL
32 wk,inc hosp,child,C,68,11,PL
33 wk,inc hosp,child,C,70,11,PL
34 wk,inc hosp,child,C,47,11,PL
35 wk,inc hosp,child,C,16,11,PL
36 wk,inc hosp,child,C,8,11,PL
37 wk,inc hosp,child,C,6,11,PL
38 wk,inc hosp,child,C,3,11,PL
39 wk,inc hosp,child,C,2,11,PL
40 wk,inc hosp,child,C,0,11,PL
41 wk,inc hosp,child,C,0,11,PL
42 wk,inc hosp,child,C,0,11,PL
1 wk,inc infection,adult,C,874880,11,PL
2 wk,inc infection,adult,C,603535,11,PL
3 wk,inc infection,adult,C,359067,11,PL
4 wk,inc infection,adult,C,199000,11,PL
5 wk,inc infection,adult,C,110689,11,PL
6 wk,inc infection,adult,C,64627,11,PL
7 wk,inc infection,adult,C,39591,11,PL
8 wk,inc infection,adult,C,25999,11,PL
9 wk,inc infection,adult,C,19591,11,PL
10 wk,inc infection,adult,C,16373,11,PL
11 wk,inc infection,adult,C,15661,11,PL
12 wk,inc infection,adult,C,17373,11,PL
13 wk,inc infection,adult,C,21362,11,PL
14 wk,inc infection,adult,C,27255,11,PL
15 wk,inc infection,adult,C,28635,11,PL
16 wk,inc infection,adult,C,27976,11,PL
17 wk,inc infection,adult,C,28835,11,PL
18 wk,inc infection,adult,C,30947,11,PL
19 wk,inc infection,adult,C,34696,11,PL
20 wk,inc infection,adult,C,41005,11,PL
21 wk,inc infection,adult,C,49815,11,PL
22 wk,inc infection,adult,C,62226,11,PL
23 wk,inc infection,adult,C,81886,11,PL
24 wk,inc infection,adult,C,111711,11,PL
25 wk,inc infection,adult,C,188229,11,PL
26 wk,inc infection,adult,C,359281,11,PL
27 wk,inc infection,adult,C,675098,11,PL
28 wk,inc infection,adult,C,1053090,11,PL
29 wk,inc infection,adult,C,1414699,11,PL
30 wk,inc infection,adult,C,1882787,11,PL
31 wk,inc infection,adult,C,2334435,11,PL
32 wk,inc infection,adult,C,2341664,11,PL
33 wk,inc infection,adult,C,1757250,11,PL
34 wk,inc infection,adult,C,976059,11,PL
35 wk,inc infection,adult,C,429661,11,PL
36 wk,inc infection,adult,C,173961,11,PL
37 wk,inc infection,adult,C,64181,11,PL
38 wk,inc infection,adult,C,25300,11,PL
39 wk,inc infection,adult,C,11580,11,PL
40 wk,inc infection,adult,C,6093,11,PL
41 wk,inc infection,adult,C,3873,11,PL
42 wk,inc infection,adult,C,483,11,PL
1 wk,inc death,adult,C,107,11,PL
2 wk,inc death,adult,C,114,11,PL
3 wk,inc death,adult,C,86,11,PL
4 wk,inc death,adult,C,39,11,PL
5 wk,inc death,adult,C,26,11,PL
6 wk,inc death,adult,C,15,11,PL
7 wk,inc death,adult,C,7,11,PL
8 wk,inc death,adult,C,6,11,PL
9 wk,inc death,adult,C,6,11,PL
10 wk,inc death,adult,C,1,11,PL
11 wk,inc death,adult,C,3,11,PL
12 wk,inc death,adult,C,0,11,PL
13 wk,inc death,adult,C,1,11,PL
14 wk,inc death,adult,C,3,11,PL
15 wk,inc death,adult,C,1,11,PL
16 wk,inc death,adult,C,3,11,PL
17 wk,inc death,adult,C,1,11,PL
18 wk,inc death,adult,C,2,11,PL
19 wk,inc death,adult,C,1,11,PL
20 wk,inc death,adult,C,1,11,PL
21 wk,inc death,adult,C,1,11,PL
22 wk,inc death,adult,C,1,11,PL
23 wk,inc death,adult,C,1,11,PL
24 wk,inc death,adult,C,3,11,PL
25 wk,inc death,adult,C,12,11,PL
26 wk,inc death,adult,C,4,11,PL
27 wk,inc death,adult,C,12,11,PL
28 wk,inc death,adult,C,28,11,PL
29 wk,inc death,adult,C,50,11,PL
30 wk,inc death,adult,C,79,11,PL
31 wk,inc death,adult,C,87,11,PL
32 wk,inc death,adult,C,137,11,PL
33 wk,inc death,adult,C,159,11,PL
34 wk,inc death,adult,C,171,11,PL
35 wk,inc death,adult,C,112,11,PL
36 wk,inc death,adult,C,82,11,PL
37 wk,inc death,adult,C,27,11,PL
38 wk,inc death,adult,C,13,11,PL
39 wk,inc death,adult,C,8,11,PL
40 wk,inc death,adult,C,1,11,PL
41 wk,inc death,adult,C,1,11,PL
42 wk,inc death,adult,C,0,11,PL
1 wk,inc hosp,adult,C,912,11,PL
2 wk,inc hosp,adult,C,694,11,PL
3 wk,inc hosp,adult,C,490,11,PL
4 wk,inc hosp,adult,C,253,11,PL
5 wk,inc hosp,adult,C,146,11,PL
6 wk,inc hosp,adult,C,80,11,PL
7 wk,inc hosp,adult,C,37,11,PL
8 wk,inc hosp,adult,C,38,11,PL
9 wk,inc hosp,adult,C,19,11,PL
10 wk,inc hosp,adult,C,18,11,PL
11 wk,inc hosp,adult,C,14,11,PL
12 wk,inc hosp,adult,C,16,11,PL
13 wk,inc hosp,adult,C,18,11,PL
14 wk,inc hosp,adult,C,15,11,PL
15 wk,inc hosp,adult,C,26,11,PL
16 wk,inc hosp,adult,C,18,11,PL
17 wk,inc hosp,adult,C,20,11,PL
18 wk,inc hosp,adult,C,25,11,PL
19 wk,inc hosp,adult,C,27,11,PL
20 wk,inc hosp,adult,C,25,11,PL
21 wk,inc hosp,adult,C,28,11,PL
22 wk,inc hosp,adult,C,40,11,PL
23 wk,inc hosp,adult,C,52,11,PL
24 wk,inc hosp,adult,C,56,11,PL
25 wk,inc hosp,adult,C,69,11,PL
26 wk,inc hosp,adult,C,131,11,PL
27 wk,inc hosp,adult,C,252,11,PL
28 wk,inc hosp,adult,C,510,11,PL
29 wk,inc hosp,adult,C,799,11,PL
30 wk,inc hosp,adult,C,1033,11,PL
31 wk,inc hosp,adult,C,1276,11,PL
32 wk,inc hosp,adult,C,1638,11,PL
33 wk,inc hosp,adult,C,1729,11,PL
34 wk,inc hosp,adult,C,1373,11,PL
35 wk,inc hosp,adult,C,669,11,PL
36 wk,inc hosp,adult,C,313,11,PL
37 wk,inc hosp,adult,C,128,11,PL
38 wk,inc hosp,adult,C,44,11,PL
39 wk,inc hosp,adult,C,27,11,PL
40 wk,inc hosp,adult,C,13,11,PL
41 wk,inc hosp,adult,C,1,11,PL
42 wk,inc hosp,adult,C,0,11,PL
1 wk,inc infection,older,C,278139,11,PL
2 wk,inc infection,older,C,186569,11,PL
3 wk,inc infection,older,C,111333,11,PL
4 wk,inc infection,older,C,60208,11,PL
5 wk,inc infection,older,C,32087,11,PL
6 wk,inc infection,older,C,18396,11,PL
7 wk,inc infection,older,C,11257,11,PL
8 wk,inc infection,older,C,7111,11,PL
9 wk,inc infection,older,C,5176,11,PL
10 wk,inc infection,older,C,4188,11,PL
11 wk,inc infection,older,C,4037,11,PL
12 wk,inc infection,older,C,4313,11,PL
13 wk,inc infection,older,C,5326,11,PL
14 wk,inc infection,older,C,6835,11,PL
15 wk,inc infection,older,C,7477,11,PL
16 wk,inc infection,older,C,7230,11,PL
17 wk,inc infection,older,C,7374,11,PL
18 wk,inc infection,older,C,7788,11,PL
19 wk,inc infection,older,C,8651,11,PL
20 wk,inc infection,older,C,10004,11,PL
21 wk,inc infection,older,C,12013,11,PL
22 wk,inc infection,older,C,15422,11,PL
23 wk,inc infection,older,C,19911,11,PL
24 wk,inc infection,older,C,26291,11,PL
25 wk,inc infection,older,C,46295,11,PL
26 wk,inc infection,older,C,91794,11,PL
27 wk,inc infection,older,C,184795,11,PL
28 wk,inc infection,older,C,315733,11,PL
29 wk,inc infection,older,C,419701,11,PL
30 wk,inc infection,older,C,520559,11,PL
31 wk,inc infection,older,C,671724,11,PL
32 wk,inc infection,older,C,768779,11,PL
33 wk,inc infection,older,C,651662,11,PL
34 wk,inc infection,older,C,392150,11,PL
35 wk,inc infection,older,C,173483,11,PL
36 wk,inc infection,older,C,64396,11,PL
37 wk,inc infection,older,C,20735,11,PL
38 wk,inc infection,older,C,7589,11,PL
39 wk,inc infection,older,C,3503,11,PL
40 wk,inc infection,older,C,1737,11,PL
41 wk,inc infection,older,C,1126,11,PL
42 wk,inc infection,older,C,119,11,PL
1 wk,inc death,older,C,740,11,PL
2 wk,inc death,older,C,697,11,PL
3 wk,inc death,older,C,535,11,PL
4 wk,inc death,older,C,321,11,PL
5 wk,inc death,older,C,223,11,PL
6 wk,inc death,older,C,126,11,PL
7 wk,inc death,older,C,60,11,PL
8 wk,inc death,older,C,30,11,PL
9 wk,inc death,older,C,19,11,PL
10 wk,inc death,older,C,11,11,PL
11 wk,inc death,older,C,9,11,PL
12 wk,inc death,older,C,8,11,PL
13 wk,inc death,older,C,8,11,PL
14 wk,inc death,older,C,5,11,PL
15 wk,inc death,older,C,9,11,PL
16 wk,inc death,older,C,10,11,PL
17 wk,inc death,older,C,13,11,PL
18 wk,inc death,older,C,9,11,PL
19 wk,inc death,older,C,9,11,PL
20 wk,inc death,older,C,9,11,PL
21 wk,inc death,older,C,11,11,PL
22 wk,inc death,older,C,12,11,PL
23 wk,inc death,older,C,16,11,PL
24 wk,inc death,older,C,16,11,PL
25 wk,inc death,older,C,36,11,PL
26 wk,inc death,older,C,45,11,PL
27 wk,inc death,older,C,72,11,PL
28 wk,inc death,older,C,104,11,PL
29 wk,inc death,older,C,217,11,PL
30 wk,inc death,older,C,367,11,PL
31 wk,inc death,older,C,562,11,PL
32 wk,inc death,older,C,765,11,PL
33 wk,inc death,older,C,893,11,PL
34 wk,inc death,older,C,1023,11,PL
35 wk,inc death,older,C,1007,11,PL
36 wk,inc death,older,C,795,11,PL
37 wk,inc death,older,C,419,11,PL
38 wk,inc death,older,C,151,11,PL
39 wk,inc death,older,C,68,11,PL
40 wk,inc death,older,C,21,11,PL
41 wk,inc death,older,C,5,11,PL
42 wk,inc death,older,C,1,11,PL
1 wk,inc hosp,older,C,5626,11,PL
2 wk,inc hosp,older,C,3745,11,PL
3 wk,inc hosp,older,C,2339,11,PL
4 wk,inc hosp,older,C,1442,11,PL
5 wk,inc hosp,older,C,701,11,PL
6 wk,inc hosp,older,C,378,11,PL
7 wk,inc hosp,older,C,227,11,PL
8 wk,inc hosp,older,C,138,11,PL
