scenario_id,sample,horizon,target_variable,value,location
A,62,21 wk,inc icu,240,NL
A,62,21 wk,inc infection,138278,NL
A,62,22 wk,inc case,56524,NL
A,62,22 wk,inc death,240,NL
A,62,22 wk,inc hosp,555,NL
A,62,22 wk,inc icu,213,NL
A,62,22 wk,inc infection,124267,NL
A,62,23 wk,inc case,52288,NL
A,62,23 wk,inc death,217,NL
A,62,23 wk,inc hosp,508,NL
A,62,23 wk,inc icu,191,NL
A,62,23 wk,inc infection,116345,NL
A,62,24 wk,inc case,49711,NL
A,62,24 wk,inc death,199,NL
A,62,24 wk,inc hosp,476,NL
A,62,24 wk,inc icu,175,NL
A,62,24 wk,inc infection,111543,NL
A,62,25 wk,inc case,48106,NL
A,62,25 wk,inc death,183,NL
A,62,25 wk,inc hosp,446,NL
A,62,25 wk,inc icu,163,NL
A,62,25 wk,inc infection,108101,NL
A,62,26 wk,inc case,42702,NL
A,62,26 wk,inc death,167,NL
A,62,26 wk,inc hosp,403,NL
A,62,26 wk,inc icu,151,NL
A,62,26 wk,inc infection,92388,NL
A,62,27 wk,inc case,37051,NL
A,62,27 wk,inc death,152,NL
A,62,27 wk,inc hosp,356,NL
A,62,27 wk,inc icu,135,NL
A,62,27 wk,inc infection,81100,NL
A,62,28 wk,inc case,33343,NL
A,62,28 wk,inc death,138,NL
A,62,28 wk,inc hosp,322,NL
A,62,28 wk,inc icu,121,NL
A,62,28 wk,inc infection,73785,NL
A,62,29 wk,inc case,30936,NL
A,62,29 wk,inc death,125,NL
A,62,29 wk,inc hosp,298,NL
A,62,29 wk,inc icu,110,NL
A,62,29 wk,inc infection,69067,NL
A,62,3 wk,inc case,14376,NL
A,62,3 wk,inc death,31,NL
A,62,3 wk,inc hosp,105,NL
A,62,3 wk,inc icu,32,NL
A,62,3 wk,inc infection,35291,NL
A,62,30 wk,inc case,29377,NL
A,62,30 wk,inc death,115,NL
A,62,30 wk,inc hosp,281,NL
A,62,30 wk,inc icu,102,NL
A,62,30 wk,inc infection,65934,NL
A,62,31 wk,inc case,27973,NL
A,62,31 wk,inc death,107,NL
A,62,31 wk,inc hosp,265,NL
A,62,31 wk,inc icu,96,NL
A,62,31 wk,inc infection,62598,NL
A,62,32 wk,inc case,25994,NL
A,62,32 wk,inc death,98,NL
A,62,32 wk,inc hosp,239,NL
A,62,32 wk,inc icu,89,NL
A,62,32 wk,inc infection,57780,NL
A,62,33 wk,inc case,24194,NL
A,62,33 wk,inc death,89,NL
A,62,33 wk,inc hosp,214,NL
A,62,33 wk,inc icu,80,NL
A,62,33 wk,inc infection,53873,NL
A,62,34 wk,inc case,22624,NL
A,62,34 wk,inc death,81,NL
A,62,34 wk,inc hosp,196,NL
A,62,34 wk,inc icu,73,NL
A,62,34 wk,inc infection,50439,NL
A,62,35 wk,inc case,21196,NL
A,62,35 wk,inc death,74,NL
A,62,35 wk,inc hosp,182,NL
A,62,35 wk,inc icu,67,NL
A,62,35 wk,inc infection,47274,NL
A,62,36 wk,inc case,19838,NL
A,62,36 wk,inc death,68,NL
A,62,36 wk,inc hosp,170,NL
A,62,36 wk,inc icu,62,NL
A,62,36 wk,inc infection,44231,NL
A,62,37 wk,inc case,18503,NL
A,62,37 wk,inc death,63,NL
A,62,37 wk,inc hosp,159,NL
A,62,37 wk,inc icu,58,NL
A,62,37 wk,inc infection,41215,NL
A,62,38 wk,inc case,17167,NL
A,62,38 wk,inc death,58,NL
A,62,38 wk,inc hosp,148,NL
A,62,38 wk,inc icu,54,NL
A,62,38 wk,inc infection,38185,NL
A,62,39 wk,inc case,15824,NL
A,62,39 wk,inc death,54,NL
A,62,39 wk,inc hosp,138,NL
A,62,39 wk,inc icu,50,NL
A,62,39 wk,inc infection,35139,NL
A,62,4 wk,inc case,18606,NL
A,62,4 wk,inc death,34,NL
A,62,4 wk,inc hosp,129,NL
A,62,4 wk,inc icu,38,NL
A,62,4 wk,inc infection,45967,NL
A,62,40 wk,inc case,14482,NL
A,62,40 wk,inc death,50,NL
A,62,40 wk,inc hosp,127,NL
A,62,40 wk,inc icu,47,NL
A,62,40 wk,inc infection,32105,NL
A,62,41 wk,inc case,13161,NL
A,62,41 wk,inc death,46,NL
A,62,41 wk,inc hosp,116,NL
A,62,41 wk,inc icu,43,NL
A,62,41 wk,inc infection,29130,NL
A,62,42 wk,inc case,11884,NL
A,62,42 wk,inc death,42,NL
A,62,42 wk,inc hosp,106,NL
A,62,42 wk,inc icu,39,NL
A,62,42 wk,inc infection,26267,NL
A,62,43 wk,inc case,10674,NL
A,62,43 wk,inc death,39,NL
A,62,43 wk,inc hosp,96,NL
A,62,43 wk,inc icu,36,NL
A,62,43 wk,inc infection,23570,NL
A,62,44 wk,inc case,9552,NL
A,62,44 wk,inc death,35,NL
A,62,44 wk,inc hosp,86,NL
A,62,44 wk,inc icu,32,NL
A,62,44 wk,inc infection,21084,NL
A,62,45 wk,inc case,8535,NL
A,62,45 wk,inc death,32,NL
A,62,45 wk,inc hosp,77,NL
A,62,45 wk,inc icu,29,NL
A,62,45 wk,inc infection,18844,NL
A,62,46 wk,inc case,7634,NL
A,62,46 wk,inc death,29,NL
A,62,46 wk,inc hosp,70,NL
A,62,46 wk,inc icu,26,NL
A,62,46 wk,inc infection,16871,NL
A,62,47 wk,inc case,6853,NL
A,62,47 wk,inc death,26,NL
A,62,47 wk,inc hosp,63,NL
A,62,47 wk,inc icu,23,NL
A,62,47 wk,inc infection,15174,NL
A,62,48 wk,inc case,6194,NL
A,62,48 wk,inc death,24,NL
A,62,48 wk,inc hosp,57,NL
A,62,48 wk,inc icu,21,NL
A,62,48 wk,inc infection,13754,NL
A,62,49 wk,inc case,5648,NL
A,62,49 wk,inc death,22,NL
A,62,49 wk,inc hosp,52,NL
A,62,49 wk,inc icu,19,NL
A,62,49 wk,inc infection,12571,NL
A,62,5 wk,inc case,24702,NL
A,62,5 wk,inc death,40,NL
A,62,5 wk,inc hosp,167,NL
A,62,5 wk,inc icu,47,NL
A,62,5 wk,inc infection,61370,NL
A,62,50 wk,inc case,5160,NL
A,62,50 wk,inc death,20,NL
A,62,50 wk,inc hosp,47,NL
A,62,50 wk,inc icu,17,NL
A,62,50 wk,inc infection,11501,NL
A,62,51 wk,inc case,4783,NL
A,62,51 wk,inc death,18,NL
A,62,51 wk,inc hosp,43,NL
A,62,51 wk,inc icu,16,NL
A,62,51 wk,inc infection,10720,NL
A,62,52 wk,inc case,4487,NL
A,62,52 wk,inc death,16,NL
A,62,52 wk,inc hosp,40,NL
A,62,52 wk,inc icu,15,NL
A,62,52 wk,inc infection,10081,NL
A,62,53 wk,inc case,1237,NL
A,62,53 wk,inc death,4,NL
A,62,53 wk,inc hosp,11,NL
A,62,53 wk,inc icu,4,NL
A,62,53 wk,inc infection,2790,NL
A,62,6 wk,inc case,33551,NL
A,62,6 wk,inc death,49,NL
A,62,6 wk,inc hosp,224,NL
A,62,6 wk,inc icu,62,NL
A,62,6 wk,inc infection,83747,NL
A,62,7 wk,inc case,46424,NL
A,62,7 wk,inc death,64,NL
A,62,7 wk,inc hosp,308,NL
A,62,7 wk,inc icu,84,NL
A,62,7 wk,inc infection,116239,NL
A,62,8 wk,inc case,64946,NL
A,62,8 wk,inc death,86,NL
A,62,8 wk,inc hosp,433,NL
A,62,8 wk,inc icu,117,NL
A,62,8 wk,inc infection,162712,NL
A,62,9 wk,inc case,88911,NL
A,62,9 wk,inc death,118,NL
A,62,9 wk,inc hosp,601,NL
A,62,9 wk,inc icu,164,NL
A,62,9 wk,inc infection,218836,NL
A,63,1 wk,inc case,9322,NL
A,63,1 wk,inc death,30,NL
A,63,1 wk,inc hosp,79,NL
A,63,1 wk,inc icu,32,NL
A,63,1 wk,inc infection,20605,NL
A,63,10 wk,inc case,16959,NL
A,63,10 wk,inc death,35,NL
A,63,10 wk,inc hosp,131,NL
A,63,10 wk,inc icu,42,NL
A,63,10 wk,inc infection,38866,NL
A,63,11 wk,inc case,18966,NL
A,63,11 wk,inc death,38,NL
A,63,11 wk,inc hosp,139,NL
A,63,11 wk,inc icu,46,NL
A,63,11 wk,inc infection,43608,NL
A,63,12 wk,inc case,21601,NL
A,63,12 wk,inc death,41,NL
A,63,12 wk,inc hosp,153,NL
A,63,12 wk,inc icu,50,NL
A,63,12 wk,inc infection,49848,NL
A,63,13 wk,inc case,24447,NL
A,63,13 wk,inc death,45,NL
A,63,13 wk,inc hosp,173,NL
A,63,13 wk,inc icu,56,NL
A,63,13 wk,inc infection,57081,NL
A,63,14 wk,inc case,28701,NL
A,63,14 wk,inc death,50,NL
A,63,14 wk,inc hosp,202,NL
A,63,14 wk,inc icu,65,NL
A,63,14 wk,inc infection,67531,NL
A,63,15 wk,inc case,33671,NL
A,63,15 wk,inc death,58,NL
A,63,15 wk,inc hosp,242,NL
A,63,15 wk,inc icu,76,NL
A,63,15 wk,inc infection,79341,NL
A,63,16 wk,inc case,38676,NL
A,63,16 wk,inc death,68,NL
A,63,16 wk,inc hosp,291,NL
A,63,16 wk,inc icu,91,NL
A,63,16 wk,inc infection,90103,NL
A,63,17 wk,inc case,44421,NL
A,63,17 wk,inc death,81,NL
A,63,17 wk,inc hosp,344,NL
A,63,17 wk,inc icu,108,NL
A,63,17 wk,inc infection,103937,NL
A,63,18 wk,inc case,51808,NL
A,63,18 wk,inc death,96,NL
A,63,18 wk,inc hosp,406,NL
A,63,18 wk,inc icu,128,NL
A,63,18 wk,inc infection,121682,NL
A,63,19 wk,inc case,61117,NL
A,63,19 wk,inc death,114,NL
A,63,19 wk,inc hosp,482,NL
A,63,19 wk,inc icu,151,NL
A,63,19 wk,inc infection,143818,NL
A,63,2 wk,inc case,9052,NL
A,63,2 wk,inc death,28,NL
A,63,2 wk,inc hosp,78,NL
A,63,2 wk,inc icu,29,NL
A,63,2 wk,inc infection,20192,NL
A,63,20 wk,inc case,71949,NL
A,63,20 wk,inc death,135,NL
A,63,20 wk,inc hosp,574,NL
A,63,20 wk,inc icu,180,NL
A,63,20 wk,inc infection,167939,NL
A,63,21 wk,inc case,78580,NL
A,63,21 wk,inc death,160,NL
A,63,21 wk,inc hosp,666,NL
A,63,21 wk,inc icu,212,NL
A,63,21 wk,inc infection,178410,NL
A,63,22 wk,inc case,82334,NL
A,63,22 wk,inc death,186,NL
A,63,22 wk,inc hosp,728,NL
A,63,22 wk,inc icu,239,NL
A,63,22 wk,inc infection,186419,NL
A,63,23 wk,inc case,85182,NL
A,63,23 wk,inc death,208,NL
A,63,23 wk,inc hosp,775,NL
A,63,23 wk,inc icu,260,NL
A,63,23 wk,inc infection,191686,NL
A,63,24 wk,inc case,85183,NL
A,63,24 wk,inc death,227,NL
A,63,24 wk,inc hosp,793,NL
A,63,24 wk,inc icu,273,NL
A,63,24 wk,inc infection,189871,NL
A,63,25 wk,inc case,82055,NL
A,63,25 wk,inc death,238,NL
A,63,25 wk,inc hosp,768,NL
A,63,25 wk,inc icu,275,NL
A,63,25 wk,inc infection,180076,NL
A,63,26 wk,inc case,70882,NL
A,63,26 wk,inc death,237,NL
A,63,26 wk,inc hosp,686,NL
A,63,26 wk,inc icu,261,NL
A,63,26 wk,inc infection,149546,NL
A,63,27 wk,inc case,57528,NL
A,63,27 wk,inc death,224,NL
A,63,27 wk,inc hosp,575,NL
A,63,27 wk,inc icu,230,NL
A,63,27 wk,inc infection,120648,NL
A,63,28 wk,inc case,46631,NL
A,63,28 wk,inc death,204,NL
A,63,28 wk,inc hosp,475,NL
A,63,28 wk,inc icu,194,NL
A,63,28 wk,inc infection,97839,NL
A,63,29 wk,inc case,37858,NL
A,63,29 wk,inc death,180,NL
A,63,29 wk,inc hosp,390,NL
A,63,29 wk,inc icu,161,NL
A,63,29 wk,inc infection,79497,NL
A,63,3 wk,inc case,8936,NL
A,63,3 wk,inc death,27,NL
A,63,3 wk,inc hosp,75,NL
A,63,3 wk,inc icu,27,NL
A,63,3 wk,inc infection,20021,NL
A,63,30 wk,inc case,30769,NL
A,63,30 wk,inc death,157,NL
A,63,30 wk,inc hosp,319,NL
A,63,30 wk,inc icu,133,NL
A,63,30 wk,inc infection,64544,NL
A,63,31 wk,inc case,24620,NL
A,63,31 wk,inc death,134,NL
A,63,31 wk,inc hosp,256,NL
A,63,31 wk,inc icu,108,NL
A,63,31 wk,inc infection,51221,NL
A,63,32 wk,inc case,19041,NL
A,63,32 wk,inc death,112,NL
A,63,32 wk,inc hosp,195,NL
A,63,32 wk,inc icu,86,NL
A,63,32 wk,inc infection,39161,NL
A,63,33 wk,inc case,14597,NL
A,63,33 wk,inc death,92,NL
A,63,33 wk,inc hosp,147,NL
A,63,33 wk,inc icu,66,NL
A,63,33 wk,inc infection,29985,NL
A,63,34 wk,inc case,11180,NL
A,63,34 wk,inc death,74,NL
A,63,34 wk,inc hosp,112,NL
A,63,34 wk,inc icu,50,NL
A,63,34 wk,inc infection,22966,NL
A,63,35 wk,inc case,8567,NL
A,63,35 wk,inc death,59,NL
A,63,35 wk,inc hosp,86,NL
A,63,35 wk,inc icu,38,NL
A,63,35 wk,inc infection,17604,NL
A,63,36 wk,inc case,6567,NL
A,63,36 wk,inc death,47,NL
A,63,36 wk,inc hosp,66,NL
A,63,36 wk,inc icu,29,NL
A,63,36 wk,inc infection,13498,NL
A,63,37 wk,inc case,5031,NL
A,63,37 wk,inc death,37,NL
A,63,37 wk,inc hosp,51,NL
A,63,37 wk,inc icu,23,NL
A,63,37 wk,inc infection,10340,NL
A,63,38 wk,inc case,3847,NL
A,63,38 wk,inc death,29,NL
A,63,38 wk,inc hosp,39,NL
A,63,38 wk,inc icu,17,NL
A,63,38 wk,inc infection,7905,NL
A,63,39 wk,inc case,2934,NL
A,63,39 wk,inc death,23,NL
A,63,39 wk,inc hosp,30,NL
A,63,39 wk,inc icu,13,NL
A,63,39 wk,inc infection,6024,NL
A,63,4 wk,inc case,9023,NL
A,63,4 wk,inc death,26,NL
A,63,4 wk,inc hosp,75,NL
A,63,4 wk,inc icu,26,NL
A,63,4 wk,inc infection,20361,NL
A,63,40 wk,inc case,2229,NL
A,63,40 wk,inc death,18,NL
A,63,40 wk,inc hosp,23,NL
A,63,40 wk,inc icu,10,NL
A,63,40 wk,inc infection,4572,NL
A,63,41 wk,inc case,1686,NL
A,63,41 wk,inc death,14,NL
A,63,41 wk,inc hosp,18,NL
A,63,41 wk,inc icu,8,NL
A,63,41 wk,inc infection,3454,NL
A,63,42 wk,inc case,1269,NL
A,63,42 wk,inc death,11,NL
A,63,42 wk,inc hosp,13,NL
A,63,42 wk,inc icu,6,NL
A,63,42 wk,inc infection,2598,NL
A,63,43 wk,inc case,952,NL
A,63,43 wk,inc death,9,NL
A,63,43 wk,inc hosp,10,NL
A,63,43 wk,inc icu,5,NL
A,63,43 wk,inc infection,1947,NL
A,63,44 wk,inc case,711,NL
A,63,44 wk,inc death,7,NL
A,63,44 wk,inc hosp,8,NL
A,63,44 wk,inc icu,3,NL
A,63,44 wk,inc infection,1454,NL
A,63,45 wk,inc case,530,NL
A,63,45 wk,inc death,5,NL
A,63,45 wk,inc hosp,6,NL
A,63,45 wk,inc icu,3,NL
A,63,45 wk,inc infection,1084,NL
A,63,46 wk,inc case,395,NL
A,63,46 wk,inc death,4,NL
A,63,46 wk,inc hosp,4,NL
A,63,46 wk,inc icu,2,NL
A,63,46 wk,inc infection,808,NL
A,63,47 wk,inc case,295,NL
A,63,47 wk,inc death,3,NL
A,63,47 wk,inc hosp,3,NL
A,63,47 wk,inc icu,1,NL
A,63,47 wk,inc infection,604,NL
A,63,48 wk,inc case,221,NL
A,63,48 wk,inc death,2,NL
A,63,48 wk,inc hosp,2,NL
A,63,48 wk,inc icu,1,NL
A,63,48 wk,inc infection,454,NL
A,63,49 wk,inc case,167,NL
A,63,49 wk,inc death,2,NL
A,63,49 wk,inc hosp,2,NL
A,63,49 wk,inc icu,1,NL
A,63,49 wk,inc infection,343,NL
A,63,5 wk,inc case,9378,NL
A,63,5 wk,inc death,26,NL
A,63,5 wk,inc hosp,77,NL
A,63,5 wk,inc icu,26,NL
A,63,5 wk,inc infection,21342,NL
A,63,50 wk,inc case,126,NL
A,63,50 wk,inc death,1,NL
A,63,50 wk,inc hosp,1,NL
A,63,50 wk,inc icu,1,NL
A,63,50 wk,inc infection,258,NL
A,63,51 wk,inc case,95,NL
A,63,51 wk,inc death,1,NL
A,63,51 wk,inc hosp,1,NL
A,63,51 wk,inc icu,0,NL
A,63,51 wk,inc infection,197,NL
A,63,52 wk,inc case,73,NL
A,63,52 wk,inc death,1,NL
A,63,52 wk,inc hosp,1,NL
A,63,52 wk,inc icu,0,NL
A,63,52 wk,inc infection,149,NL
A,63,53 wk,inc case,17,NL
A,63,53 wk,inc death,0,NL
A,63,53 wk,inc hosp,0,NL
A,63,53 wk,inc icu,0,NL
A,63,53 wk,inc infection,36,NL
A,63,6 wk,inc case,10064,NL
A,63,6 wk,inc death,26,NL
A,63,6 wk,inc hosp,82,NL
A,63,6 wk,inc icu,27,NL
A,63,6 wk,inc infection,23110,NL
A,63,7 wk,inc case,11175,NL
A,63,7 wk,inc death,27,NL
A,63,7 wk,inc hosp,90,NL
A,63,7 wk,inc icu,29,NL
A,63,7 wk,inc infection,25907,NL
A,63,8 wk,inc case,12857,NL
A,63,8 wk,inc death,29,NL
A,63,8 wk,inc hosp,103,NL
A,63,8 wk,inc icu,33,NL
A,63,8 wk,inc infection,30093,NL
A,63,9 wk,inc case,14938,NL
A,63,9 wk,inc death,32,NL
A,63,9 wk,inc hosp,119,NL
A,63,9 wk,inc icu,37,NL
A,63,9 wk,inc infection,34622,NL
A,64,1 wk,inc case,9037,NL
A,64,1 wk,inc death,30,NL
A,64,1 wk,inc hosp,77,NL
A,64,1 wk,inc icu,32,NL
A,64,1 wk,inc infection,20079,NL
A,64,10 wk,inc case,12720,NL
A,64,10 wk,inc death,26,NL
A,64,10 wk,inc hosp,90,NL
A,64,10 wk,inc icu,30,NL
A,64,10 wk,inc infection,29994,NL
A,64,11 wk,inc case,14204,NL
A,64,11 wk,inc death,27,NL
A,64,11 wk,inc hosp,95,NL
A,64,11 wk,inc icu,32,NL
A,64,11 wk,inc infection,33758,NL
A,64,12 wk,inc case,16330,NL
A,64,12 wk,inc death,29,NL
A,64,12 wk,inc hosp,104,NL
A,64,12 wk,inc icu,35,NL
A,64,12 wk,inc infection,39095,NL
A,64,13 wk,inc case,18987,NL
A,64,13 wk,inc death,31,NL
A,64,13 wk,inc hosp,121,NL
A,64,13 wk,inc icu,39,NL
A,64,13 wk,inc infection,46071,NL
A,64,14 wk,inc case,22964,NL
A,64,14 wk,inc death,35,NL
A,64,14 wk,inc hosp,144,NL
A,64,14 wk,inc icu,46,NL
A,64,14 wk,inc infection,56143,NL
A,64,15 wk,inc case,27807,NL
A,64,15 wk,inc death,41,NL
A,64,15 wk,inc hosp,178,NL
A,64,15 wk,inc icu,56,NL
A,64,15 wk,inc infection,68117,NL
A,64,16 wk,inc case,32836,NL
A,64,16 wk,inc death,49,NL
A,64,16 wk,inc hosp,220,NL
A,64,16 wk,inc icu,68,NL
A,64,16 wk,inc infection,79411,NL
A,64,17 wk,inc case,38633,NL
A,64,17 wk,inc death,60,NL
A,64,17 wk,inc hosp,266,NL
A,64,17 wk,inc icu,84,NL
A,64,17 wk,inc infection,93799,NL
A,64,18 wk,inc case,46094,NL
A,64,18 wk,inc death,73,NL
A,64,18 wk,inc hosp,322,NL
A,64,18 wk,inc icu,101,NL
A,64,18 wk,inc infection,112253,NL
A,64,19 wk,inc case,55518,NL
A,64,19 wk,inc death,89,NL
A,64,19 wk,inc hosp,392,NL
A,64,19 wk,inc icu,123,NL
A,64,19 wk,inc infection,135322,NL
A,64,2 wk,inc case,8408,NL
A,64,2 wk,inc death,28,NL
A,64,2 wk,inc hosp,71,NL
A,64,2 wk,inc icu,28,NL
A,64,2 wk,inc infection,19107,NL
A,64,20 wk,inc case,66421,NL
A,64,20 wk,inc death,108,NL
A,64,20 wk,inc hosp,478,NL
A,64,20 wk,inc icu,150,NL
A,64,20 wk,inc infection,159970,NL
A,64,21 wk,inc case,72230,NL
A,64,21 wk,inc death,131,NL
A,64,21 wk,inc hosp,564,NL
A,64,21 wk,inc icu,180,NL
A,64,21 wk,inc infection,168222,NL
A,64,22 wk,inc case,75120,NL
A,64,22 wk,inc death,155,NL
A,64,22 wk,inc hosp,623,NL
A,64,22 wk,inc icu,207,NL
A,64,22 wk,inc infection,174295,NL
A,64,23 wk,inc case,77293,NL
A,64,23 wk,inc death,177,NL
A,64,23 wk,inc hosp,666,NL
A,64,23 wk,inc icu,226,NL
A,64,23 wk,inc infection,178446,NL
A,64,24 wk,inc case,77323,NL
A,64,24 wk,inc death,195,NL
A,64,24 wk,inc hosp,684,NL
A,64,24 wk,inc icu,240,NL
A,64,24 wk,inc infection,176748,NL
A,64,25 wk,inc case,74543,NL
A,64,25 wk,inc death,205,NL
A,64,25 wk,inc hosp,663,NL
A,64,25 wk,inc icu,242,NL
A,64,25 wk,inc infection,168020,NL
A,64,26 wk,inc case,64329,NL
A,64,26 wk,inc death,206,NL
A,64,26 wk,inc hosp,595,NL
A,64,26 wk,inc icu,230,NL
A,64,26 wk,inc infection,139069,NL
A,64,27 wk,inc case,51447,NL
A,64,27 wk,inc death,196,NL
A,64,27 wk,inc hosp,497,NL
A,64,27 wk,inc icu,203,NL
A,64,27 wk,inc infection,110209,NL
A,64,28 wk,inc case,40993,NL
A,64,28 wk,inc death,179,NL
A,64,28 wk,inc hosp,406,NL
A,64,28 wk,inc icu,170,NL
A,64,28 wk,inc infection,87844,NL
A,64,29 wk,inc case,32704,NL
A,64,29 wk,inc death,158,NL
A,64,29 wk,inc hosp,329,NL
A,64,29 wk,inc icu,140,NL
A,64,29 wk,inc infection,70140,NL
A,64,3 wk,inc case,8050,NL
A,64,3 wk,inc death,26,NL
A,64,3 wk,inc hosp,65,NL
A,64,3 wk,inc icu,25,NL
A,64,3 wk,inc infection,18404,NL
A,64,30 wk,inc case,26117,NL
A,64,30 wk,inc death,137,NL
A,64,30 wk,inc hosp,265,NL
A,64,30 wk,inc icu,114,NL
A,64,30 wk,inc infection,55963,NL
A,64,31 wk,inc case,20557,NL
A,64,31 wk,inc death,116,NL
A,64,31 wk,inc hosp,209,NL
A,64,31 wk,inc icu,91,NL
A,64,31 wk,inc infection,43706,NL
A,64,32 wk,inc case,15693,NL
A,64,32 wk,inc death,97,NL
A,64,32 wk,inc hosp,157,NL
A,64,32 wk,inc icu,71,NL
A,64,32 wk,inc infection,33077,NL
A,64,33 wk,inc case,11921,NL
A,64,33 wk,inc death,78,NL
A,64,33 wk,inc hosp,117,NL
A,64,33 wk,inc icu,54,NL
A,64,33 wk,inc infection,25126,NL
A,64,34 wk,inc case,9059,NL
A,64,34 wk,inc death,63,NL
A,64,34 wk,inc hosp,88,NL
A,64,34 wk,inc icu,40,NL
A,64,34 wk,inc infection,19100,NL
A,64,35 wk,inc case,6886,NL
A,64,35 wk,inc death,50,NL
A,64,35 wk,inc hosp,66,NL
A,64,35 wk,inc icu,30,NL
A,64,35 wk,inc infection,14522,NL
A,64,36 wk,inc case,5231,NL
A,64,36 wk,inc death,39,NL
A,64,36 wk,inc hosp,50,NL
A,64,36 wk,inc icu,23,NL
A,64,36 wk,inc infection,11030,NL
A,64,37 wk,inc case,3965,NL
A,64,37 wk,inc death,31,NL
A,64,37 wk,inc hosp,38,NL
A,64,37 wk,inc icu,18,NL
A,64,37 wk,inc infection,8358,NL
A,64,38 wk,inc case,2996,NL
A,64,38 wk,inc death,24,NL
A,64,38 wk,inc hosp,29,NL
A,64,38 wk,inc icu,13,NL
A,64,38 wk,inc infection,6309,NL
A,64,39 wk,inc case,2253,NL
A,64,39 wk,inc death,19,NL
A,64,39 wk,inc hosp,22,NL
A,64,39 wk,inc icu,10,NL
A,64,39 wk,inc infection,4739,NL
A,64,4 wk,inc case,7898,NL
A,64,4 wk,inc death,24,NL
A,64,4 wk,inc hosp,62,NL
A,64,4 wk,inc icu,23,NL
A,64,4 wk,inc infection,18193,NL
A,64,40 wk,inc case,1685,NL
A,64,40 wk,inc death,14,NL
A,64,40 wk,inc hosp,17,NL
A,64,40 wk,inc icu,8,NL
A,64,40 wk,inc infection,3539,NL
A,64,41 wk,inc case,1253,NL
A,64,41 wk,inc death,11,NL
A,64,41 wk,inc hosp,12,NL
A,64,41 wk,inc icu,6,NL
A,64,41 wk,inc infection,2627,NL
A,64,42 wk,inc case,926,NL
A,64,42 wk,inc death,9,NL
A,64,42 wk,inc hosp,9,NL
A,64,42 wk,inc icu,4,NL
A,64,42 wk,inc infection,1938,NL
A,64,43 wk,inc case,680,NL
A,64,43 wk,inc death,7,NL
A,64,43 wk,inc hosp,7,NL
A,64,43 wk,inc icu,3,NL
A,64,43 wk,inc infection,1421,NL
A,64,44 wk,inc case,497,NL
A,64,44 wk,inc death,5,NL
A,64,44 wk,inc hosp,5,NL
A,64,44 wk,inc icu,2,NL
A,64,44 wk,inc infection,1038,NL
A,64,45 wk,inc case,362,NL
A,64,45 wk,inc death,4,NL
A,64,45 wk,inc hosp,4,NL
A,64,45 wk,inc icu,2,NL
A,64,45 wk,inc infection,755,NL
A,64,46 wk,inc case,263,NL
A,64,46 wk,inc death,3,NL
A,64,46 wk,inc hosp,3,NL
A,64,46 wk,inc icu,1,NL
A,64,46 wk,inc infection,549,NL
A,64,47 wk,inc case,191,NL
A,64,47 wk,inc death,2,NL
A,64,47 wk,inc hosp,2,NL
A,64,47 wk,inc icu,1,NL
A,64,47 wk,inc infection,400,NL
A,64,48 wk,inc case,140,NL
A,64,48 wk,inc death,2,NL
A,64,48 wk,inc hosp,1,NL
A,64,48 wk,inc icu,1,NL
A,64,48 wk,inc infection,292,NL
A,64,49 wk,inc case,102,NL
A,64,49 wk,inc death,1,NL
A,64,49 wk,inc hosp,1,NL
A,64,49 wk,inc icu,1,NL
A,64,49 wk,inc infection,214,NL
A,64,5 wk,inc case,7982,NL
A,64,5 wk,inc death,23,NL
A,64,5 wk,inc hosp,61,NL
A,64,5 wk,inc icu,22,NL
A,64,5 wk,inc infection,18542,NL
A,64,50 wk,inc case,75,NL
A,64,50 wk,inc death,1,NL
A,64,50 wk,inc hosp,1,NL
A,64,50 wk,inc icu,0,NL
A,64,50 wk,inc infection,157,NL
A,64,51 wk,inc case,55,NL
A,64,51 wk,inc death,1,NL
A,64,51 wk,inc hosp,1,NL
A,64,51 wk,inc icu,0,NL
A,64,51 wk,inc infection,117,NL
A,64,52 wk,inc case,41,NL
A,64,52 wk,inc death,1,NL
A,64,52 wk,inc hosp,0,NL
A,64,52 wk,inc icu,0,NL
A,64,52 wk,inc infection,87,NL
A,64,53 wk,inc case,10,NL
A,64,53 wk,inc death,0,NL
A,64,53 wk,inc hosp,0,NL
A,64,53 wk,inc icu,0,NL
A,64,53 wk,inc infection,20,NL
A,64,6 wk,inc case,8329,NL
A,64,6 wk,inc death,22,NL
A,64,6 wk,inc hosp,63,NL
A,64,6 wk,inc icu,22,NL
A,64,6 wk,inc infection,19528,NL
A,64,7 wk,inc case,8995,NL
A,64,7 wk,inc death,22,NL
A,64,7 wk,inc hosp,67,NL
A,64,7 wk,inc icu,23,NL
A,64,7 wk,inc infection,21294,NL
A,64,8 wk,inc case,10069,NL
A,64,8 wk,inc death,23,NL
A,64,8 wk,inc hosp,74,NL
A,64,8 wk,inc icu,25,NL
A,64,8 wk,inc infection,24072,NL
A,64,9 wk,inc case,11392,NL
A,64,9 wk,inc death,24,NL
A,64,9 wk,inc hosp,84,NL
A,64,9 wk,inc icu,28,NL
A,64,9 wk,inc infection,27017,NL
A,65,1 wk,inc case,9003,NL
A,65,1 wk,inc death,30,NL
A,65,1 wk,inc hosp,78,NL
