location,target_end_date,target_variable,value,scenario_id,origin_date,horizon,type,sample
DE,2022-06-04,inc case,935872,A-2022-02-25,2022-05-28,1 wk,sample,11
DE,2022-06-04,inc case,817808,B-2022-02-25,2022-05-28,1 wk,sample,11
DK,2022-06-04,inc case,11826,A-2022-02-25,2022-05-28,1 wk,sample,11
DK,2022-06-04,inc case,19087,B-2022-02-25,2022-05-28,1 wk,sample,11
EE,2022-06-04,inc case,4389,A-2022-02-25,2022-05-28,1 wk,sample,11
EE,2022-06-04,inc case,5210,B-2022-02-25,2022-05-28,1 wk,sample,11
ES,2022-06-04,inc case,266902,A-2022-02-25,2022-05-28,1 wk,sample,11
ES,2022-06-04,inc case,487967,B-2022-02-25,2022-05-28,1 wk,sample,11
FI,2022-06-04,inc case,35333,A-2022-02-25,2022-05-28,1 wk,sample,11
FI,2022-06-04,inc case,61759,B-2022-02-25,2022-05-28,1 wk,sample,11
FR,2022-06-04,inc case,431371,A-2022-02-25,2022-05-28,1 wk,sample,11
FR,2022-06-04,inc case,404394,B-2022-02-25,2022-05-28,1 wk,sample,11
GB,2022-06-04,inc case,165752,A-2022-02-25,2022-05-28,1 wk,sample,11
GB,2022-06-04,inc case,175821,B-2022-02-25,2022-05-28,1 wk,sample,11
GR,2022-06-04,inc case,87547,A-2022-02-25,2022-05-28,1 wk,sample,11
GR,2022-06-04,inc case,134826,B-2022-02-25,2022-05-28,1 wk,sample,11
HR,2022-06-04,inc case,11915,A-2022-02-25,2022-05-28,1 wk,sample,11
HR,2022-06-04,inc case,14562,B-2022-02-25,2022-05-28,1 wk,sample,11
HU,2022-06-04,inc case,10519,A-2022-02-25,2022-05-28,1 wk,sample,11
HU,2022-06-04,inc case,19257,B-2022-02-25,2022-05-28,1 wk,sample,11
IE,2022-06-04,inc case,30907,A-2022-02-25,2022-05-28,1 wk,sample,11
IE,2022-06-04,inc case,57928,B-2022-02-25,2022-05-28,1 wk,sample,11
IS,2022-06-04,inc case,2256,A-2022-02-25,2022-05-28,1 wk,sample,11
IS,2022-06-04,inc case,3096,B-2022-02-25,2022-05-28,1 wk,sample,11
IT,2022-06-04,inc case,561597,A-2022-02-25,2022-05-28,1 wk,sample,11
IT,2022-06-04,inc case,909697,B-2022-02-25,2022-05-28,1 wk,sample,11
LI,2022-06-04,inc case,172,A-2022-02-25,2022-05-28,1 wk,sample,11
LI,2022-06-04,inc case,175,B-2022-02-25,2022-05-28,1 wk,sample,11
LT,2022-06-04,inc case,5136,A-2022-02-25,2022-05-28,1 wk,sample,11
LT,2022-06-04,inc case,5194,B-2022-02-25,2022-05-28,1 wk,sample,11
LU,2022-06-04,inc case,0,A-2022-02-25,2022-05-28,1 wk,sample,11
LU,2022-06-04,inc case,0,B-2022-02-25,2022-05-28,1 wk,sample,11
LV,2022-06-04,inc case,4334,A-2022-02-25,2022-05-28,1 wk,sample,11
LV,2022-06-04,inc case,6680,B-2022-02-25,2022-05-28,1 wk,sample,11
MT,2022-06-04,inc case,2059,A-2022-02-25,2022-05-28,1 wk,sample,11
MT,2022-06-04,inc case,2187,B-2022-02-25,2022-05-28,1 wk,sample,11
NL,2022-06-04,inc case,37430,A-2022-02-25,2022-05-28,1 wk,sample,11
NL,2022-06-04,inc case,39960,B-2022-02-25,2022-05-28,1 wk,sample,11
NO,2022-06-04,inc case,6843,A-2022-02-25,2022-05-28,1 wk,sample,11
NO,2022-06-04,inc case,7342,B-2022-02-25,2022-05-28,1 wk,sample,11
PL,2022-06-04,inc case,5840,A-2022-02-25,2022-05-28,1 wk,sample,11
PL,2022-06-04,inc case,7723,B-2022-02-25,2022-05-28,1 wk,sample,11
PT,2022-06-04,inc case,940745,A-2022-02-25,2022-05-28,1 wk,sample,11
PT,2022-06-04,inc case,986295,B-2022-02-25,2022-05-28,1 wk,sample,11
RO,2022-06-04,inc case,8477,A-2022-02-25,2022-05-28,1 wk,sample,11
RO,2022-06-04,inc case,11842,B-2022-02-25,2022-05-28,1 wk,sample,11
SE,2022-06-04,inc case,5454,A-2022-02-25,2022-05-28,1 wk,sample,11
SE,2022-06-04,inc case,8418,B-2022-02-25,2022-05-28,1 wk,sample,11
SI,2022-06-04,inc case,12109,A-2022-02-25,2022-05-28,1 wk,sample,11
SI,2022-06-04,inc case,11436,B-2022-02-25,2022-05-28,1 wk,sample,11
SK,2022-06-04,inc case,7060,A-2022-02-25,2022-05-28,1 wk,sample,11
SK,2022-06-04,inc case,11022,B-2022-02-25,2022-05-28,1 wk,sample,11
AT,2022-06-04,inc death,152,A-2022-02-25,2022-05-28,1 wk,sample,11
AT,2022-06-04,inc death,236,B-2022-02-25,2022-05-28,1 wk,sample,11
BE,2022-06-04,inc death,150,A-2022-02-25,2022-05-28,1 wk,sample,11
BE,2022-06-04,inc death,355,B-2022-02-25,2022-05-28,1 wk,sample,11
BG,2022-06-04,inc death,199,A-2022-02-25,2022-05-28,1 wk,sample,11
BG,2022-06-04,inc death,192,B-2022-02-25,2022-05-28,1 wk,sample,11
CH,2022-06-04,inc death,18,A-2022-02-25,2022-05-28,1 wk,sample,11
CH,2022-06-04,inc death,15,B-2022-02-25,2022-05-28,1 wk,sample,11
CY,2022-06-04,inc death,10,A-2022-02-25,2022-05-28,1 wk,sample,11
CY,2022-06-04,inc death,10,B-2022-02-25,2022-05-28,1 wk,sample,11
CZ,2022-06-04,inc death,66,A-2022-02-25,2022-05-28,1 wk,sample,11
CZ,2022-06-04,inc death,70,B-2022-02-25,2022-05-28,1 wk,sample,11
DE,2022-06-04,inc death,2022,A-2022-02-25,2022-05-28,1 wk,sample,11
DE,2022-06-04,inc death,3386,B-2022-02-25,2022-05-28,1 wk,sample,11
DK,2022-06-04,inc death,133,A-2022-02-25,2022-05-28,1 wk,sample,11
DK,2022-06-04,inc death,150,B-2022-02-25,2022-05-28,1 wk,sample,11
EE,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,11
EE,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,11
ES,2022-06-04,inc death,1839,A-2022-02-25,2022-05-28,1 wk,sample,11
ES,2022-06-04,inc death,1694,B-2022-02-25,2022-05-28,1 wk,sample,11
FI,2022-06-04,inc death,483,A-2022-02-25,2022-05-28,1 wk,sample,11
FI,2022-06-04,inc death,615,B-2022-02-25,2022-05-28,1 wk,sample,11
FR,2022-06-04,inc death,1011,A-2022-02-25,2022-05-28,1 wk,sample,11
FR,2022-06-04,inc death,1835,B-2022-02-25,2022-05-28,1 wk,sample,11
GB,2022-06-04,inc death,2701,A-2022-02-25,2022-05-28,1 wk,sample,11
GB,2022-06-04,inc death,3026,B-2022-02-25,2022-05-28,1 wk,sample,11
GR,2022-06-04,inc death,569,A-2022-02-25,2022-05-28,1 wk,sample,11
GR,2022-06-04,inc death,434,B-2022-02-25,2022-05-28,1 wk,sample,11
HR,2022-06-04,inc death,53,A-2022-02-25,2022-05-28,1 wk,sample,11
HR,2022-06-04,inc death,55,B-2022-02-25,2022-05-28,1 wk,sample,11
HU,2022-06-04,inc death,335,A-2022-02-25,2022-05-28,1 wk,sample,11
HU,2022-06-04,inc death,340,B-2022-02-25,2022-05-28,1 wk,sample,11
IE,2022-06-04,inc death,203,A-2022-02-25,2022-05-28,1 wk,sample,11
IE,2022-06-04,inc death,295,B-2022-02-25,2022-05-28,1 wk,sample,11
IS,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,11
IS,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,11
IT,2022-06-04,inc death,2288,A-2022-02-25,2022-05-28,1 wk,sample,11
IT,2022-06-04,inc death,3515,B-2022-02-25,2022-05-28,1 wk,sample,11
LI,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,11
LI,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,11
LT,2022-06-04,inc death,47,A-2022-02-25,2022-05-28,1 wk,sample,11
LT,2022-06-04,inc death,30,B-2022-02-25,2022-05-28,1 wk,sample,11
LU,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,11
LU,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,11
LV,2022-06-04,inc death,31,A-2022-02-25,2022-05-28,1 wk,sample,11
LV,2022-06-04,inc death,40,B-2022-02-25,2022-05-28,1 wk,sample,11
MT,2022-06-04,inc death,7,A-2022-02-25,2022-05-28,1 wk,sample,11
MT,2022-06-04,inc death,8,B-2022-02-25,2022-05-28,1 wk,sample,11
NL,2022-06-04,inc death,30,A-2022-02-25,2022-05-28,1 wk,sample,11
NL,2022-06-04,inc death,39,B-2022-02-25,2022-05-28,1 wk,sample,11
NO,2022-06-04,inc death,186,A-2022-02-25,2022-05-28,1 wk,sample,11
NO,2022-06-04,inc death,234,B-2022-02-25,2022-05-28,1 wk,sample,11
PL,2022-06-04,inc death,176,A-2022-02-25,2022-05-28,1 wk,sample,11
PL,2022-06-04,inc death,262,B-2022-02-25,2022-05-28,1 wk,sample,11
PT,2022-06-04,inc death,606,A-2022-02-25,2022-05-28,1 wk,sample,11
PT,2022-06-04,inc death,939,B-2022-02-25,2022-05-28,1 wk,sample,11
RO,2022-06-04,inc death,86,A-2022-02-25,2022-05-28,1 wk,sample,11
RO,2022-06-04,inc death,152,B-2022-02-25,2022-05-28,1 wk,sample,11
SE,2022-06-04,inc death,143,A-2022-02-25,2022-05-28,1 wk,sample,11
SE,2022-06-04,inc death,225,B-2022-02-25,2022-05-28,1 wk,sample,11
SI,2022-06-04,inc death,30,A-2022-02-25,2022-05-28,1 wk,sample,11
SI,2022-06-04,inc death,42,B-2022-02-25,2022-05-28,1 wk,sample,11
SK,2022-06-04,inc death,83,A-2022-02-25,2022-05-28,1 wk,sample,11
SK,2022-06-04,inc death,138,B-2022-02-25,2022-05-28,1 wk,sample,11
AT,2022-06-11,inc case,50961,A-2022-02-25,2022-05-28,2 wk,sample,11
AT,2022-06-11,inc case,82514,B-2022-02-25,2022-05-28,2 wk,sample,11
BE,2022-06-11,inc case,47163,A-2022-02-25,2022-05-28,2 wk,sample,11
BE,2022-06-11,inc case,68541,B-2022-02-25,2022-05-28,2 wk,sample,11
BG,2022-06-11,inc case,4831,A-2022-02-25,2022-05-28,2 wk,sample,11
BG,2022-06-11,inc case,7282,B-2022-02-25,2022-05-28,2 wk,sample,11
CH,2022-06-11,inc case,30108,A-2022-02-25,2022-05-28,2 wk,sample,11
CH,2022-06-11,inc case,36565,B-2022-02-25,2022-05-28,2 wk,sample,11
CY,2022-06-11,inc case,9965,A-2022-02-25,2022-05-28,2 wk,sample,11
CY,2022-06-11,inc case,8510,B-2022-02-25,2022-05-28,2 wk,sample,11
CZ,2022-06-11,inc case,9932,A-2022-02-25,2022-05-28,2 wk,sample,11
CZ,2022-06-11,inc case,6651,B-2022-02-25,2022-05-28,2 wk,sample,11
DE,2022-06-11,inc case,896052,A-2022-02-25,2022-05-28,2 wk,sample,11
DE,2022-06-11,inc case,852552,B-2022-02-25,2022-05-28,2 wk,sample,11
DK,2022-06-11,inc case,17299,A-2022-02-25,2022-05-28,2 wk,sample,11
DK,2022-06-11,inc case,8226,B-2022-02-25,2022-05-28,2 wk,sample,11
EE,2022-06-11,inc case,2990,A-2022-02-25,2022-05-28,2 wk,sample,11
EE,2022-06-11,inc case,5333,B-2022-02-25,2022-05-28,2 wk,sample,11
ES,2022-06-11,inc case,495430,A-2022-02-25,2022-05-28,2 wk,sample,11
ES,2022-06-11,inc case,624903,B-2022-02-25,2022-05-28,2 wk,sample,11
FI,2022-06-11,inc case,33744,A-2022-02-25,2022-05-28,2 wk,sample,11
FI,2022-06-11,inc case,43491,B-2022-02-25,2022-05-28,2 wk,sample,11
FR,2022-06-11,inc case,506506,A-2022-02-25,2022-05-28,2 wk,sample,11
FR,2022-06-11,inc case,394606,B-2022-02-25,2022-05-28,2 wk,sample,11
GB,2022-06-11,inc case,219067,A-2022-02-25,2022-05-28,2 wk,sample,11
GB,2022-06-11,inc case,177196,B-2022-02-25,2022-05-28,2 wk,sample,11
GR,2022-06-11,inc case,94688,A-2022-02-25,2022-05-28,2 wk,sample,11
GR,2022-06-11,inc case,106617,B-2022-02-25,2022-05-28,2 wk,sample,11
HR,2022-06-11,inc case,10017,A-2022-02-25,2022-05-28,2 wk,sample,11
HR,2022-06-11,inc case,10444,B-2022-02-25,2022-05-28,2 wk,sample,11
HU,2022-06-11,inc case,13545,A-2022-02-25,2022-05-28,2 wk,sample,11
HU,2022-06-11,inc case,14705,B-2022-02-25,2022-05-28,2 wk,sample,11
IE,2022-06-11,inc case,35564,A-2022-02-25,2022-05-28,2 wk,sample,11
IE,2022-06-11,inc case,41917,B-2022-02-25,2022-05-28,2 wk,sample,11
IS,2022-06-11,inc case,4321,A-2022-02-25,2022-05-28,2 wk,sample,11
IS,2022-06-11,inc case,2807,B-2022-02-25,2022-05-28,2 wk,sample,11
IT,2022-06-11,inc case,608250,A-2022-02-25,2022-05-28,2 wk,sample,11
IT,2022-06-11,inc case,437659,B-2022-02-25,2022-05-28,2 wk,sample,11
LI,2022-06-11,inc case,179,A-2022-02-25,2022-05-28,2 wk,sample,11
LI,2022-06-11,inc case,121,B-2022-02-25,2022-05-28,2 wk,sample,11
LT,2022-06-11,inc case,3605,A-2022-02-25,2022-05-28,2 wk,sample,11
LT,2022-06-11,inc case,3134,B-2022-02-25,2022-05-28,2 wk,sample,11
LU,2022-06-11,inc case,0,A-2022-02-25,2022-05-28,2 wk,sample,11
LU,2022-06-11,inc case,0,B-2022-02-25,2022-05-28,2 wk,sample,11
LV,2022-06-11,inc case,4798,A-2022-02-25,2022-05-28,2 wk,sample,11
LV,2022-06-11,inc case,6109,B-2022-02-25,2022-05-28,2 wk,sample,11
MT,2022-06-11,inc case,2598,A-2022-02-25,2022-05-28,2 wk,sample,11
MT,2022-06-11,inc case,2229,B-2022-02-25,2022-05-28,2 wk,sample,11
NL,2022-06-11,inc case,27089,A-2022-02-25,2022-05-28,2 wk,sample,11
NL,2022-06-11,inc case,39038,B-2022-02-25,2022-05-28,2 wk,sample,11
NO,2022-06-11,inc case,6454,A-2022-02-25,2022-05-28,2 wk,sample,11
NO,2022-06-11,inc case,5814,B-2022-02-25,2022-05-28,2 wk,sample,11
PL,2022-06-11,inc case,6227,A-2022-02-25,2022-05-28,2 wk,sample,11
PL,2022-06-11,inc case,8069,B-2022-02-25,2022-05-28,2 wk,sample,11
PT,2022-06-11,inc case,919047,A-2022-02-25,2022-05-28,2 wk,sample,11
PT,2022-06-11,inc case,1031897,B-2022-02-25,2022-05-28,2 wk,sample,11
RO,2022-06-11,inc case,11969,A-2022-02-25,2022-05-28,2 wk,sample,11
RO,2022-06-11,inc case,14582,B-2022-02-25,2022-05-28,2 wk,sample,11
SE,2022-06-11,inc case,5702,A-2022-02-25,2022-05-28,2 wk,sample,11
SE,2022-06-11,inc case,5955,B-2022-02-25,2022-05-28,2 wk,sample,11
SI,2022-06-11,inc case,12865,A-2022-02-25,2022-05-28,2 wk,sample,11
SI,2022-06-11,inc case,13960,B-2022-02-25,2022-05-28,2 wk,sample,11
SK,2022-06-11,inc case,7476,A-2022-02-25,2022-05-28,2 wk,sample,11
SK,2022-06-11,inc case,6402,B-2022-02-25,2022-05-28,2 wk,sample,11
AT,2022-06-11,inc death,196,A-2022-02-25,2022-05-28,2 wk,sample,11
AT,2022-06-11,inc death,161,B-2022-02-25,2022-05-28,2 wk,sample,11
BE,2022-06-11,inc death,190,A-2022-02-25,2022-05-28,2 wk,sample,11
BE,2022-06-11,inc death,254,B-2022-02-25,2022-05-28,2 wk,sample,11
BG,2022-06-11,inc death,195,A-2022-02-25,2022-05-28,2 wk,sample,11
BG,2022-06-11,inc death,158,B-2022-02-25,2022-05-28,2 wk,sample,11
CH,2022-06-11,inc death,15,A-2022-02-25,2022-05-28,2 wk,sample,11
CH,2022-06-11,inc death,18,B-2022-02-25,2022-05-28,2 wk,sample,11
CY,2022-06-11,inc death,11,A-2022-02-25,2022-05-28,2 wk,sample,11
CY,2022-06-11,inc death,8,B-2022-02-25,2022-05-28,2 wk,sample,11
CZ,2022-06-11,inc death,72,A-2022-02-25,2022-05-28,2 wk,sample,11
CZ,2022-06-11,inc death,76,B-2022-02-25,2022-05-28,2 wk,sample,11
DE,2022-06-11,inc death,2351,A-2022-02-25,2022-05-28,2 wk,sample,11
DE,2022-06-11,inc death,1949,B-2022-02-25,2022-05-28,2 wk,sample,11
DK,2022-06-11,inc death,175,A-2022-02-25,2022-05-28,2 wk,sample,11
DK,2022-06-11,inc death,155,B-2022-02-25,2022-05-28,2 wk,sample,11
EE,2022-06-11,inc death,0,A-2022-02-25,2022-05-28,2 wk,sample,11
EE,2022-06-11,inc death,0,B-2022-02-25,2022-05-28,2 wk,sample,11
ES,2022-06-11,inc death,2554,A-2022-02-25,2022-05-28,2 wk,sample,11
ES,2022-06-11,inc death,935,B-2022-02-25,2022-05-28,2 wk,sample,11
FI,2022-06-11,inc death,689,A-2022-02-25,2022-05-28,2 wk,sample,11
FI,2022-06-11,inc death,495,B-2022-02-25,2022-05-28,2 wk,sample,11
FR,2022-06-11,inc death,2350,A-2022-02-25,2022-05-28,2 wk,sample,11
FR,2022-06-11,inc death,1449,B-2022-02-25,2022-05-28,2 wk,sample,11
GB,2022-06-11,inc death,2241,A-2022-02-25,2022-05-28,2 wk,sample,11
GB,2022-06-11,inc death,1540,B-2022-02-25,2022-05-28,2 wk,sample,11
GR,2022-06-11,inc death,517,A-2022-02-25,2022-05-28,2 wk,sample,11
GR,2022-06-11,inc death,264,B-2022-02-25,2022-05-28,2 wk,sample,11
HR,2022-06-11,inc death,61,A-2022-02-25,2022-05-28,2 wk,sample,11
HR,2022-06-11,inc death,72,B-2022-02-25,2022-05-28,2 wk,sample,11
HU,2022-06-11,inc death,251,A-2022-02-25,2022-05-28,2 wk,sample,11
HU,2022-06-11,inc death,269,B-2022-02-25,2022-05-28,2 wk,sample,11
IE,2022-06-11,inc death,225,A-2022-02-25,2022-05-28,2 wk,sample,11
IE,2022-06-11,inc death,285,B-2022-02-25,2022-05-28,2 wk,sample,11
IS,2022-06-11,inc death,0,A-2022-02-25,2022-05-28,2 wk,sample,11
IS,2022-06-11,inc death,0,B-2022-02-25,2022-05-28,2 wk,sample,11
IT,2022-06-11,inc death,3600,A-2022-02-25,2022-05-28,2 wk,sample,11
IT,2022-06-11,inc death,2622,B-2022-02-25,2022-05-28,2 wk,sample,11
LI,2022-06-11,inc death,0,A-2022-02-25,2022-05-28,2 wk,sample,11
LI,2022-06-11,inc death,0,B-2022-02-25,2022-05-28,2 wk,sample,11
LT,2022-06-11,inc death,35,A-2022-02-25,2022-05-28,2 wk,sample,11
LT,2022-06-11,inc death,35,B-2022-02-25,2022-05-28,2 wk,sample,11
LU,2022-06-11,inc death,0,A-2022-02-25,2022-05-28,2 wk,sample,11
LU,2022-06-11,inc death,0,B-2022-02-25,2022-05-28,2 wk,sample,11
LV,2022-06-11,inc death,37,A-2022-02-25,2022-05-28,2 wk,sample,11
LV,2022-06-11,inc death,42,B-2022-02-25,2022-05-28,2 wk,sample,11
MT,2022-06-11,inc death,7,A-2022-02-25,2022-05-28,2 wk,sample,11
MT,2022-06-11,inc death,9,B-2022-02-25,2022-05-28,2 wk,sample,11
NL,2022-06-11,inc death,35,A-2022-02-25,2022-05-28,2 wk,sample,11
NL,2022-06-11,inc death,42,B-2022-02-25,2022-05-28,2 wk,sample,11
NO,2022-06-11,inc death,179,A-2022-02-25,2022-05-28,2 wk,sample,11
NO,2022-06-11,inc death,265,B-2022-02-25,2022-05-28,2 wk,sample,11
PL,2022-06-11,inc death,202,A-2022-02-25,2022-05-28,2 wk,sample,11
PL,2022-06-11,inc death,237,B-2022-02-25,2022-05-28,2 wk,sample,11
PT,2022-06-11,inc death,1050,A-2022-02-25,2022-05-28,2 wk,sample,11
PT,2022-06-11,inc death,800,B-2022-02-25,2022-05-28,2 wk,sample,11
RO,2022-06-11,inc death,125,A-2022-02-25,2022-05-28,2 wk,sample,11
RO,2022-06-11,inc death,103,B-2022-02-25,2022-05-28,2 wk,sample,11
SE,2022-06-11,inc death,133,A-2022-02-25,2022-05-28,2 wk,sample,11
SE,2022-06-11,inc death,117,B-2022-02-25,2022-05-28,2 wk,sample,11
SI,2022-06-11,inc death,25,A-2022-02-25,2022-05-28,2 wk,sample,11
SI,2022-06-11,inc death,33,B-2022-02-25,2022-05-28,2 wk,sample,11
SK,2022-06-11,inc death,101,A-2022-02-25,2022-05-28,2 wk,sample,11
SK,2022-06-11,inc death,112,B-2022-02-25,2022-05-28,2 wk,sample,11
AT,2022-06-04,inc case,70259,A-2022-02-25,2022-05-28,1 wk,sample,12
AT,2022-06-04,inc case,69402,B-2022-02-25,2022-05-28,1 wk,sample,12
BE,2022-06-04,inc case,41737,A-2022-02-25,2022-05-28,1 wk,sample,12
BE,2022-06-04,inc case,49640,B-2022-02-25,2022-05-28,1 wk,sample,12
BG,2022-06-04,inc case,4856,A-2022-02-25,2022-05-28,1 wk,sample,12
BG,2022-06-04,inc case,6061,B-2022-02-25,2022-05-28,1 wk,sample,12
CH,2022-06-04,inc case,41622,A-2022-02-25,2022-05-28,1 wk,sample,12
CH,2022-06-04,inc case,33791,B-2022-02-25,2022-05-28,1 wk,sample,12
CY,2022-06-04,inc case,6897,A-2022-02-25,2022-05-28,1 wk,sample,12
CY,2022-06-04,inc case,8131,B-2022-02-25,2022-05-28,1 wk,sample,12
CZ,2022-06-04,inc case,7603,A-2022-02-25,2022-05-28,1 wk,sample,12
CZ,2022-06-04,inc case,5469,B-2022-02-25,2022-05-28,1 wk,sample,12
DE,2022-06-04,inc case,949568,A-2022-02-25,2022-05-28,1 wk,sample,12
DE,2022-06-04,inc case,1220536,B-2022-02-25,2022-05-28,1 wk,sample,12
DK,2022-06-04,inc case,14625,A-2022-02-25,2022-05-28,1 wk,sample,12
DK,2022-06-04,inc case,29221,B-2022-02-25,2022-05-28,1 wk,sample,12
EE,2022-06-04,inc case,2762,A-2022-02-25,2022-05-28,1 wk,sample,12
EE,2022-06-04,inc case,4553,B-2022-02-25,2022-05-28,1 wk,sample,12
ES,2022-06-04,inc case,406396,A-2022-02-25,2022-05-28,1 wk,sample,12
ES,2022-06-04,inc case,324162,B-2022-02-25,2022-05-28,1 wk,sample,12
FI,2022-06-04,inc case,52892,A-2022-02-25,2022-05-28,1 wk,sample,12
FI,2022-06-04,inc case,59869,B-2022-02-25,2022-05-28,1 wk,sample,12
FR,2022-06-04,inc case,233654,A-2022-02-25,2022-05-28,1 wk,sample,12
FR,2022-06-04,inc case,312153,B-2022-02-25,2022-05-28,1 wk,sample,12
GB,2022-06-04,inc case,204242,A-2022-02-25,2022-05-28,1 wk,sample,12
GB,2022-06-04,inc case,232728,B-2022-02-25,2022-05-28,1 wk,sample,12
GR,2022-06-04,inc case,98187,A-2022-02-25,2022-05-28,1 wk,sample,12
GR,2022-06-04,inc case,105441,B-2022-02-25,2022-05-28,1 wk,sample,12
HR,2022-06-04,inc case,12247,A-2022-02-25,2022-05-28,1 wk,sample,12
HR,2022-06-04,inc case,12347,B-2022-02-25,2022-05-28,1 wk,sample,12
HU,2022-06-04,inc case,13347,A-2022-02-25,2022-05-28,1 wk,sample,12
HU,2022-06-04,inc case,24118,B-2022-02-25,2022-05-28,1 wk,sample,12
IE,2022-06-04,inc case,60554,A-2022-02-25,2022-05-28,1 wk,sample,12
IE,2022-06-04,inc case,58983,B-2022-02-25,2022-05-28,1 wk,sample,12
IS,2022-06-04,inc case,4132,A-2022-02-25,2022-05-28,1 wk,sample,12
IS,2022-06-04,inc case,3030,B-2022-02-25,2022-05-28,1 wk,sample,12
IT,2022-06-04,inc case,825189,A-2022-02-25,2022-05-28,1 wk,sample,12
IT,2022-06-04,inc case,1093455,B-2022-02-25,2022-05-28,1 wk,sample,12
LI,2022-06-04,inc case,156,A-2022-02-25,2022-05-28,1 wk,sample,12
LI,2022-06-04,inc case,181,B-2022-02-25,2022-05-28,1 wk,sample,12
LT,2022-06-04,inc case,3301,A-2022-02-25,2022-05-28,1 wk,sample,12
LT,2022-06-04,inc case,5062,B-2022-02-25,2022-05-28,1 wk,sample,12
LU,2022-06-04,inc case,0,A-2022-02-25,2022-05-28,1 wk,sample,12
LU,2022-06-04,inc case,0,B-2022-02-25,2022-05-28,1 wk,sample,12
LV,2022-06-04,inc case,6658,A-2022-02-25,2022-05-28,1 wk,sample,12
LV,2022-06-04,inc case,6429,B-2022-02-25,2022-05-28,1 wk,sample,12
MT,2022-06-04,inc case,2073,A-2022-02-25,2022-05-28,1 wk,sample,12
MT,2022-06-04,inc case,1499,B-2022-02-25,2022-05-28,1 wk,sample,12
NL,2022-06-04,inc case,24312,A-2022-02-25,2022-05-28,1 wk,sample,12
NL,2022-06-04,inc case,20915,B-2022-02-25,2022-05-28,1 wk,sample,12
NO,2022-06-04,inc case,7583,A-2022-02-25,2022-05-28,1 wk,sample,12
NO,2022-06-04,inc case,8072,B-2022-02-25,2022-05-28,1 wk,sample,12
PL,2022-06-04,inc case,7538,A-2022-02-25,2022-05-28,1 wk,sample,12
PL,2022-06-04,inc case,8075,B-2022-02-25,2022-05-28,1 wk,sample,12
PT,2022-06-04,inc case,979622,A-2022-02-25,2022-05-28,1 wk,sample,12
PT,2022-06-04,inc case,1073088,B-2022-02-25,2022-05-28,1 wk,sample,12
RO,2022-06-04,inc case,8757,A-2022-02-25,2022-05-28,1 wk,sample,12
RO,2022-06-04,inc case,16212,B-2022-02-25,2022-05-28,1 wk,sample,12
SE,2022-06-04,inc case,6489,A-2022-02-25,2022-05-28,1 wk,sample,12
SE,2022-06-04,inc case,6844,B-2022-02-25,2022-05-28,1 wk,sample,12
SI,2022-06-04,inc case,10920,A-2022-02-25,2022-05-28,1 wk,sample,12
SI,2022-06-04,inc case,13433,B-2022-02-25,2022-05-28,1 wk,sample,12
SK,2022-06-04,inc case,8378,A-2022-02-25,2022-05-28,1 wk,sample,12
SK,2022-06-04,inc case,6946,B-2022-02-25,2022-05-28,1 wk,sample,12
AT,2022-06-04,inc death,207,A-2022-02-25,2022-05-28,1 wk,sample,12
AT,2022-06-04,inc death,263,B-2022-02-25,2022-05-28,1 wk,sample,12
BE,2022-06-04,inc death,226,A-2022-02-25,2022-05-28,1 wk,sample,12
BE,2022-06-04,inc death,281,B-2022-02-25,2022-05-28,1 wk,sample,12
BG,2022-06-04,inc death,210,A-2022-02-25,2022-05-28,1 wk,sample,12
BG,2022-06-04,inc death,236,B-2022-02-25,2022-05-28,1 wk,sample,12
CH,2022-06-04,inc death,18,A-2022-02-25,2022-05-28,1 wk,sample,12
CH,2022-06-04,inc death,17,B-2022-02-25,2022-05-28,1 wk,sample,12
CY,2022-06-04,inc death,8,A-2022-02-25,2022-05-28,1 wk,sample,12
CY,2022-06-04,inc death,11,B-2022-02-25,2022-05-28,1 wk,sample,12
CZ,2022-06-04,inc death,76,A-2022-02-25,2022-05-28,1 wk,sample,12
CZ,2022-06-04,inc death,69,B-2022-02-25,2022-05-28,1 wk,sample,12
DE,2022-06-04,inc death,2026,A-2022-02-25,2022-05-28,1 wk,sample,12
DE,2022-06-04,inc death,2339,B-2022-02-25,2022-05-28,1 wk,sample,12
DK,2022-06-04,inc death,207,A-2022-02-25,2022-05-28,1 wk,sample,12
DK,2022-06-04,inc death,236,B-2022-02-25,2022-05-28,1 wk,sample,12
EE,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,12
EE,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,12
ES,2022-06-04,inc death,1948,A-2022-02-25,2022-05-28,1 wk,sample,12
