location,target_end_date,value,scenario_id,forecast_date,target,type,quantile
FI,2022-02-12,51,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.7
FI,2022-02-12,52,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.75
FI,2022-02-12,54,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.8
FI,2022-02-12,56,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.85
FI,2022-02-12,58,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.9
FI,2022-02-12,61,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.95
FI,2022-02-12,64,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.975
FI,2022-02-12,67,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.99
FI,2022-02-12,15206,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.01
FI,2022-02-12,17290,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.025
FI,2022-02-12,19082,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.05
FI,2022-02-12,21148,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.1
FI,2022-02-12,22542,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.15
FI,2022-02-12,23650,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.2
FI,2022-02-12,24601,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.25
FI,2022-02-12,25455,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.3
FI,2022-02-12,26246,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.35
FI,2022-02-12,26996,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.4
FI,2022-02-12,27722,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.45
FI,2022-02-12,28437,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.5
FI,2022-02-12,29152,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.55
FI,2022-02-12,29878,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.6
FI,2022-02-12,30628,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.65
FI,2022-02-12,31419,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.7
FI,2022-02-12,32273,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.75
FI,2022-02-12,33224,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.8
FI,2022-02-12,34332,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.85
FI,2022-02-12,35726,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.9
FI,2022-02-12,37792,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.95
FI,2022-02-12,39584,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.975
FI,2022-02-12,41668,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.99
FI,2022-02-12,15544,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.01
FI,2022-02-12,17674,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.025
FI,2022-02-12,19506,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.05
FI,2022-02-12,21618,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.1
FI,2022-02-12,23043,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.15
FI,2022-02-12,24176,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.2
FI,2022-02-12,25148,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.25
FI,2022-02-12,26020,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.3
FI,2022-02-12,26829,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.35
FI,2022-02-12,27596,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.4
FI,2022-02-12,28338,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.45
FI,2022-02-12,29069,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.5
FI,2022-02-12,29800,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.55
FI,2022-02-12,30542,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.6
FI,2022-02-12,31309,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.65
FI,2022-02-12,32118,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.7
FI,2022-02-12,32990,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.75
FI,2022-02-12,33962,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.8
FI,2022-02-12,35095,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.85
FI,2022-02-12,36520,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.9
FI,2022-02-12,38632,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.95
FI,2022-02-12,40464,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.975
FI,2022-02-12,42594,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.99
FR,2022-02-05,848,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.01
FR,2022-02-05,964,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.025
FR,2022-02-05,1064,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.05
FR,2022-02-05,1179,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.1
FR,2022-02-05,1256,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.15
FR,2022-02-05,1318,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.2
FR,2022-02-05,1371,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.25
FR,2022-02-05,1419,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.3
FR,2022-02-05,1463,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.35
FR,2022-02-05,1505,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.4
FR,2022-02-05,1545,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.45
FR,2022-02-05,1585,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.5
FR,2022-02-05,1625,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.55
FR,2022-02-05,1665,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.6
FR,2022-02-05,1707,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.65
FR,2022-02-05,1751,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.7
FR,2022-02-05,1799,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.75
FR,2022-02-05,1852,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.8
FR,2022-02-05,1914,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.85
FR,2022-02-05,1991,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.9
FR,2022-02-05,2106,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.95
FR,2022-02-05,2206,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.975
FR,2022-02-05,2322,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.99
FR,2022-02-05,904,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.01
FR,2022-02-05,1028,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.025
FR,2022-02-05,1135,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.05
FR,2022-02-05,1258,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.1
FR,2022-02-05,1340,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.15
FR,2022-02-05,1406,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.2
FR,2022-02-05,1463,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.25
FR,2022-02-05,1514,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.3
FR,2022-02-05,1561,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.35
FR,2022-02-05,1605,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.4
FR,2022-02-05,1649,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.45
FR,2022-02-05,1691,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.5
FR,2022-02-05,1733,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.55
FR,2022-02-05,1777,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.6
FR,2022-02-05,1821,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.65
FR,2022-02-05,1868,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.7
FR,2022-02-05,1919,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.75
FR,2022-02-05,1976,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.8
FR,2022-02-05,2042,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.85
FR,2022-02-05,2124,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.9
FR,2022-02-05,2247,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.95
FR,2022-02-05,2354,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.975
FR,2022-02-05,2478,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.99
FR,2022-02-05,8887,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.01
FR,2022-02-05,10105,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.025
FR,2022-02-05,11153,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.05
FR,2022-02-05,12360,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.1
FR,2022-02-05,13175,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.15
FR,2022-02-05,13822,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.2
FR,2022-02-05,14378,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.25
FR,2022-02-05,14877,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.3
FR,2022-02-05,15339,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.35
FR,2022-02-05,15778,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.4
FR,2022-02-05,16202,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.45
FR,2022-02-05,16620,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.5
FR,2022-02-05,17038,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.55
FR,2022-02-05,17462,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.6
FR,2022-02-05,17901,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.65
FR,2022-02-05,18363,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.7
FR,2022-02-05,18862,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.75
FR,2022-02-05,19418,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.8
FR,2022-02-05,20065,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.85
FR,2022-02-05,20880,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.9
FR,2022-02-05,22087,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.95
FR,2022-02-05,23135,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.975
FR,2022-02-05,24353,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.99
FR,2022-02-05,9480,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.01
FR,2022-02-05,10779,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.025
FR,2022-02-05,11897,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.05
FR,2022-02-05,13185,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.1
FR,2022-02-05,14054,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.15
FR,2022-02-05,14745,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.2
FR,2022-02-05,15337,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.25
FR,2022-02-05,15870,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.3
FR,2022-02-05,16363,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.35
FR,2022-02-05,16831,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.4
FR,2022-02-05,17283,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.45
FR,2022-02-05,17729,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.5
FR,2022-02-05,18175,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.55
FR,2022-02-05,18627,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.6
FR,2022-02-05,19095,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.65
FR,2022-02-05,19588,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.7
FR,2022-02-05,20121,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.75
FR,2022-02-05,20713,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.8
FR,2022-02-05,21404,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.85
FR,2022-02-05,22273,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.9
FR,2022-02-05,23561,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.95
FR,2022-02-05,24679,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.975
FR,2022-02-05,25978,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.99
FR,2022-02-05,1055971,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.01
FR,2022-02-05,1200676,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.025
FR,2022-02-05,1325130,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.05
FR,2022-02-05,1468618,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.1
FR,2022-02-05,1565429,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.15
FR,2022-02-05,1642371,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.2
FR,2022-02-05,1708380,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.25
FR,2022-02-05,1767659,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.3
FR,2022-02-05,1822589,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.35
FR,2022-02-05,1874712,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.4
FR,2022-02-05,1925142,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.45
FR,2022-02-05,1974773,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.5
FR,2022-02-05,2024404,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.55
FR,2022-02-05,2074834,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.6
FR,2022-02-05,2126957,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.65
FR,2022-02-05,2181887,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.7
FR,2022-02-05,2241166,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.75
FR,2022-02-05,2307175,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.8
FR,2022-02-05,2384117,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.85
FR,2022-02-05,2480928,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.9
FR,2022-02-05,2624416,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.95
FR,2022-02-05,2748870,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.975
FR,2022-02-05,2893575,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.99
FR,2022-02-05,1126488,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.01
FR,2022-02-05,1280856,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.025
FR,2022-02-05,1413621,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.05
FR,2022-02-05,1566691,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.1
FR,2022-02-05,1669966,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.15
FR,2022-02-05,1752046,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.2
FR,2022-02-05,1822464,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.25
FR,2022-02-05,1885701,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.3
FR,2022-02-05,1944299,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.35
FR,2022-02-05,1999903,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.4
FR,2022-02-05,2053701,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.45
FR,2022-02-05,2106646,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.5
FR,2022-02-05,2159591,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.55
FR,2022-02-05,2213389,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.6
FR,2022-02-05,2268993,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.65
FR,2022-02-05,2327591,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.7
FR,2022-02-05,2390828,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.75
FR,2022-02-05,2461246,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.8
FR,2022-02-05,2543326,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.85
FR,2022-02-05,2646601,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.9
FR,2022-02-05,2799671,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.95
FR,2022-02-05,2932436,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.975
FR,2022-02-05,3086804,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.99
FR,2022-02-12,934,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.01
FR,2022-02-12,1062,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.025
FR,2022-02-12,1172,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.05
FR,2022-02-12,1299,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.1
FR,2022-02-12,1385,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.15
FR,2022-02-12,1453,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.2
FR,2022-02-12,1511,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.25
FR,2022-02-12,1564,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.3
FR,2022-02-12,1612,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.35
FR,2022-02-12,1658,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.4
FR,2022-02-12,1703,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.45
FR,2022-02-12,1747,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.5
FR,2022-02-12,1791,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.55
FR,2022-02-12,1836,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.6
FR,2022-02-12,1882,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.65
FR,2022-02-12,1930,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.7
FR,2022-02-12,1983,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.75
FR,2022-02-12,2041,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.8
FR,2022-02-12,2109,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.85
FR,2022-02-12,2195,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.9
FR,2022-02-12,2322,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.95
FR,2022-02-12,2432,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.975
FR,2022-02-12,2560,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.99
FR,2022-02-12,955,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.01
FR,2022-02-12,1086,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.025
FR,2022-02-12,1198,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.05
FR,2022-02-12,1328,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.1
FR,2022-02-12,1416,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.15
FR,2022-02-12,1485,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.2
FR,2022-02-12,1545,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.25
FR,2022-02-12,1599,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.3
FR,2022-02-12,1648,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.35
FR,2022-02-12,1696,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.4
FR,2022-02-12,1741,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.45
FR,2022-02-12,1786,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.5
FR,2022-02-12,1831,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.55
FR,2022-02-12,1876,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.6
FR,2022-02-12,1924,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.65
FR,2022-02-12,1973,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.7
FR,2022-02-12,2027,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.75
FR,2022-02-12,2087,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.8
FR,2022-02-12,2156,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.85
FR,2022-02-12,2244,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.9
FR,2022-02-12,2374,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.95
FR,2022-02-12,2486,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.975
FR,2022-02-12,2617,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.99
FR,2022-02-12,9796,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.01
FR,2022-02-12,11139,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.025
FR,2022-02-12,12293,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.05
FR,2022-02-12,13624,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.1
FR,2022-02-12,14523,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.15
FR,2022-02-12,15236,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.2
FR,2022-02-12,15849,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.25
FR,2022-02-12,16399,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.3
FR,2022-02-12,16908,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.35
FR,2022-02-12,17392,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.4
FR,2022-02-12,17860,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.45
FR,2022-02-12,18320,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.5
FR,2022-02-12,18780,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.55
FR,2022-02-12,19248,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.6
FR,2022-02-12,19732,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.65
FR,2022-02-12,20241,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.7
FR,2022-02-12,20791,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.75
FR,2022-02-12,21404,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.8
FR,2022-02-12,22117,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.85
FR,2022-02-12,23016,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.9
FR,2022-02-12,24347,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.95
FR,2022-02-12,25501,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.975
FR,2022-02-12,26844,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.99
FR,2022-02-12,10015,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.01
FR,2022-02-12,11387,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.025
FR,2022-02-12,12568,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.05
FR,2022-02-12,13929,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.1
FR,2022-02-12,14847,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.15
FR,2022-02-12,15576,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.2
FR,2022-02-12,16202,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.25
FR,2022-02-12,16765,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.3
FR,2022-02-12,17286,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.35
FR,2022-02-12,17780,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.4
FR,2022-02-12,18258,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.45
FR,2022-02-12,18729,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.5
FR,2022-02-12,19200,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.55
FR,2022-02-12,19678,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.6
FR,2022-02-12,20172,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.65
FR,2022-02-12,20693,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.7
FR,2022-02-12,21256,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.75
FR,2022-02-12,21882,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.8
FR,2022-02-12,22611,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.85
FR,2022-02-12,23529,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.9
FR,2022-02-12,24890,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.95
FR,2022-02-12,26071,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.975
FR,2022-02-12,27443,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.99
FR,2022-02-12,1164066,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.01
FR,2022-02-12,1323584,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.025
