"location","scenario_id","origin_date","target_end_date","horizon","target_variable","sample","value"
"BE","D-2022-05-22","2022-05-22","2023-01-07","33 wk","inc icu","3","74"
"BE","D-2022-05-22","2022-05-22","2023-01-14","34 wk","inc icu","3","84"
"BE","D-2022-05-22","2022-05-22","2023-01-21","35 wk","inc icu","3","90"
"BE","D-2022-05-22","2022-05-22","2023-01-28","36 wk","inc icu","3","99"
"BE","D-2022-05-22","2022-05-22","2023-02-04","37 wk","inc icu","3","100"
"BE","D-2022-05-22","2022-05-22","2023-02-11","38 wk","inc icu","3","93"
"BE","D-2022-05-22","2022-05-22","2023-02-18","39 wk","inc icu","3","87"
"BE","D-2022-05-22","2022-05-22","2023-02-25","40 wk","inc icu","3","94"
"BE","D-2022-05-22","2022-05-22","2023-03-04","41 wk","inc icu","3","86"
"BE","D-2022-05-22","2022-05-22","2023-03-11","42 wk","inc icu","3","111"
"BE","D-2022-05-22","2022-05-22","2023-03-18","43 wk","inc icu","3","91"
"BE","D-2022-05-22","2022-05-22","2023-03-25","44 wk","inc icu","3","108"
"BE","D-2022-05-22","2022-05-22","2023-04-01","45 wk","inc icu","3","105"
"BE","D-2022-05-22","2022-05-22","2023-04-08","46 wk","inc icu","3","83"
"BE","D-2022-05-22","2022-05-22","2023-04-15","47 wk","inc icu","3","124"
"BE","D-2022-05-22","2022-05-22","2023-04-22","48 wk","inc icu","3","84"
"BE","D-2022-05-22","2022-05-22","2023-04-29","49 wk","inc icu","3","88"
"BE","D-2022-05-22","2022-05-22","2023-05-06","50 wk","inc icu","3","101"
"BE","D-2022-05-22","2022-05-22","2023-05-13","51 wk","inc icu","3","99"
"BE","D-2022-05-22","2022-05-22","2023-05-20","52 wk","inc icu","3","109"
"BE","C-2022-05-22","2022-05-22","2022-05-28","1 wk","inc hosp","1","972"
"BE","C-2022-05-22","2022-05-22","2022-06-04","2 wk","inc hosp","1","921"
"BE","C-2022-05-22","2022-05-22","2022-06-11","3 wk","inc hosp","1","855"
"BE","C-2022-05-22","2022-05-22","2022-06-18","4 wk","inc hosp","1","859"
"BE","C-2022-05-22","2022-05-22","2022-06-25","5 wk","inc hosp","1","880"
"BE","C-2022-05-22","2022-05-22","2022-07-02","6 wk","inc hosp","1","1009"
"BE","C-2022-05-22","2022-05-22","2022-07-09","7 wk","inc hosp","1","1028"
"BE","C-2022-05-22","2022-05-22","2022-07-16","8 wk","inc hosp","1","1116"
"BE","C-2022-05-22","2022-05-22","2022-07-23","9 wk","inc hosp","1","1220"
"BE","C-2022-05-22","2022-05-22","2022-07-30","10 wk","inc hosp","1","1196"
"BE","C-2022-05-22","2022-05-22","2022-08-06","11 wk","inc hosp","1","1202"
"BE","C-2022-05-22","2022-05-22","2022-08-13","12 wk","inc hosp","1","1246"
"BE","C-2022-05-22","2022-05-22","2022-08-20","13 wk","inc hosp","1","1172"
"BE","C-2022-05-22","2022-05-22","2022-08-27","14 wk","inc hosp","1","1140"
"BE","C-2022-05-22","2022-05-22","2022-09-03","15 wk","inc hosp","1","1156"
"BE","C-2022-05-22","2022-05-22","2022-09-10","16 wk","inc hosp","1","1085"
"BE","C-2022-05-22","2022-05-22","2022-09-17","17 wk","inc hosp","1","1012"
"BE","C-2022-05-22","2022-05-22","2022-09-24","18 wk","inc hosp","1","1054"
"BE","C-2022-05-22","2022-05-22","2022-10-01","19 wk","inc hosp","1","1182"
"BE","C-2022-05-22","2022-05-22","2022-10-08","20 wk","inc hosp","1","1321"
"BE","C-2022-05-22","2022-05-22","2022-10-15","21 wk","inc hosp","1","1570"
"BE","C-2022-05-22","2022-05-22","2022-10-22","22 wk","inc hosp","1","1656"
"BE","C-2022-05-22","2022-05-22","2022-10-29","23 wk","inc hosp","1","1670"
"BE","C-2022-05-22","2022-05-22","2022-11-05","24 wk","inc hosp","1","1763"
"BE","C-2022-05-22","2022-05-22","2022-11-12","25 wk","inc hosp","1","1739"
"BE","C-2022-05-22","2022-05-22","2022-11-19","26 wk","inc hosp","1","1663"
"BE","C-2022-05-22","2022-05-22","2022-11-26","27 wk","inc hosp","1","1451"
"BE","C-2022-05-22","2022-05-22","2022-12-03","28 wk","inc hosp","1","1391"
"BE","C-2022-05-22","2022-05-22","2022-12-10","29 wk","inc hosp","1","1227"
"BE","C-2022-05-22","2022-05-22","2022-12-17","30 wk","inc hosp","1","1213"
"BE","C-2022-05-22","2022-05-22","2022-12-24","31 wk","inc hosp","1","1052"
"BE","C-2022-05-22","2022-05-22","2022-12-31","32 wk","inc hosp","1","1023"
"BE","C-2022-05-22","2022-05-22","2023-01-07","33 wk","inc hosp","1","1002"
"BE","C-2022-05-22","2022-05-22","2023-01-14","34 wk","inc hosp","1","990"
"BE","C-2022-05-22","2022-05-22","2023-01-21","35 wk","inc hosp","1","998"
"BE","C-2022-05-22","2022-05-22","2023-01-28","36 wk","inc hosp","1","1104"
"BE","C-2022-05-22","2022-05-22","2023-02-04","37 wk","inc hosp","1","1089"
"BE","C-2022-05-22","2022-05-22","2023-02-11","38 wk","inc hosp","1","1134"
"BE","C-2022-05-22","2022-05-22","2023-02-18","39 wk","inc hosp","1","1204"
"BE","C-2022-05-22","2022-05-22","2023-02-25","40 wk","inc hosp","1","1295"
"BE","C-2022-05-22","2022-05-22","2023-03-04","41 wk","inc hosp","1","1330"
"BE","C-2022-05-22","2022-05-22","2023-03-11","42 wk","inc hosp","1","1330"
"BE","C-2022-05-22","2022-05-22","2023-03-18","43 wk","inc hosp","1","1366"
"BE","C-2022-05-22","2022-05-22","2023-03-25","44 wk","inc hosp","1","1390"
"BE","C-2022-05-22","2022-05-22","2023-04-01","45 wk","inc hosp","1","1430"
"BE","C-2022-05-22","2022-05-22","2023-04-08","46 wk","inc hosp","1","1382"
"BE","C-2022-05-22","2022-05-22","2023-04-15","47 wk","inc hosp","1","1455"
"BE","C-2022-05-22","2022-05-22","2023-04-22","48 wk","inc hosp","1","1481"
"BE","C-2022-05-22","2022-05-22","2023-04-29","49 wk","inc hosp","1","1382"
"BE","C-2022-05-22","2022-05-22","2023-05-06","50 wk","inc hosp","1","1331"
"BE","C-2022-05-22","2022-05-22","2023-05-13","51 wk","inc hosp","1","1348"
"BE","C-2022-05-22","2022-05-22","2023-05-20","52 wk","inc hosp","1","1300"
"BE","C-2022-05-22","2022-05-22","2022-05-28","1 wk","inc hosp","2","1177"
"BE","C-2022-05-22","2022-05-22","2022-06-04","2 wk","inc hosp","2","1121"
"BE","C-2022-05-22","2022-05-22","2022-06-11","3 wk","inc hosp","2","1144"
"BE","C-2022-05-22","2022-05-22","2022-06-18","4 wk","inc hosp","2","1194"
"BE","C-2022-05-22","2022-05-22","2022-06-25","5 wk","inc hosp","2","1249"
"BE","C-2022-05-22","2022-05-22","2022-07-02","6 wk","inc hosp","2","1364"
"BE","C-2022-05-22","2022-05-22","2022-07-09","7 wk","inc hosp","2","1437"
"BE","C-2022-05-22","2022-05-22","2022-07-16","8 wk","inc hosp","2","1595"
"BE","C-2022-05-22","2022-05-22","2022-07-23","9 wk","inc hosp","2","1639"
"BE","C-2022-05-22","2022-05-22","2022-07-30","10 wk","inc hosp","2","1503"
"BE","C-2022-05-22","2022-05-22","2022-08-06","11 wk","inc hosp","2","1415"
"BE","C-2022-05-22","2022-05-22","2022-08-13","12 wk","inc hosp","2","1297"
"BE","C-2022-05-22","2022-05-22","2022-08-20","13 wk","inc hosp","2","1257"
"BE","C-2022-05-22","2022-05-22","2022-08-27","14 wk","inc hosp","2","1171"
"BE","C-2022-05-22","2022-05-22","2022-09-03","15 wk","inc hosp","2","1107"
"BE","C-2022-05-22","2022-05-22","2022-09-10","16 wk","inc hosp","2","1087"
"BE","C-2022-05-22","2022-05-22","2022-09-17","17 wk","inc hosp","2","1064"
"BE","C-2022-05-22","2022-05-22","2022-09-24","18 wk","inc hosp","2","1146"
"BE","C-2022-05-22","2022-05-22","2022-10-01","19 wk","inc hosp","2","1363"
"BE","C-2022-05-22","2022-05-22","2022-10-08","20 wk","inc hosp","2","1664"
"BE","C-2022-05-22","2022-05-22","2022-10-15","21 wk","inc hosp","2","2051"
"BE","C-2022-05-22","2022-05-22","2022-10-22","22 wk","inc hosp","2","2249"
"BE","C-2022-05-22","2022-05-22","2022-10-29","23 wk","inc hosp","2","2433"
"BE","C-2022-05-22","2022-05-22","2022-11-05","24 wk","inc hosp","2","2332"
"BE","C-2022-05-22","2022-05-22","2022-11-12","25 wk","inc hosp","2","2265"
"BE","C-2022-05-22","2022-05-22","2022-11-19","26 wk","inc hosp","2","2014"
"BE","C-2022-05-22","2022-05-22","2022-11-26","27 wk","inc hosp","2","1820"
"BE","C-2022-05-22","2022-05-22","2022-12-03","28 wk","inc hosp","2","1585"
"BE","C-2022-05-22","2022-05-22","2022-12-10","29 wk","inc hosp","2","1437"
"BE","C-2022-05-22","2022-05-22","2022-12-17","30 wk","inc hosp","2","1338"
"BE","C-2022-05-22","2022-05-22","2022-12-24","31 wk","inc hosp","2","1275"
"BE","C-2022-05-22","2022-05-22","2022-12-31","32 wk","inc hosp","2","1223"
"BE","C-2022-05-22","2022-05-22","2023-01-07","33 wk","inc hosp","2","1107"
"BE","C-2022-05-22","2022-05-22","2023-01-14","34 wk","inc hosp","2","1174"
"BE","C-2022-05-22","2022-05-22","2023-01-21","35 wk","inc hosp","2","1186"
"BE","C-2022-05-22","2022-05-22","2023-01-28","36 wk","inc hosp","2","1242"
"BE","C-2022-05-22","2022-05-22","2023-02-04","37 wk","inc hosp","2","1329"
"BE","C-2022-05-22","2022-05-22","2023-02-11","38 wk","inc hosp","2","1410"
"BE","C-2022-05-22","2022-05-22","2023-02-18","39 wk","inc hosp","2","1569"
"BE","C-2022-05-22","2022-05-22","2023-02-25","40 wk","inc hosp","2","1586"
"BE","C-2022-05-22","2022-05-22","2023-03-04","41 wk","inc hosp","2","1612"
"BE","C-2022-05-22","2022-05-22","2023-03-11","42 wk","inc hosp","2","1697"
"BE","C-2022-05-22","2022-05-22","2023-03-18","43 wk","inc hosp","2","1825"
"BE","C-2022-05-22","2022-05-22","2023-03-25","44 wk","inc hosp","2","1870"
"BE","C-2022-05-22","2022-05-22","2023-04-01","45 wk","inc hosp","2","1840"
"BE","C-2022-05-22","2022-05-22","2023-04-08","46 wk","inc hosp","2","1856"
"BE","C-2022-05-22","2022-05-22","2023-04-15","47 wk","inc hosp","2","1872"
"BE","C-2022-05-22","2022-05-22","2023-04-22","48 wk","inc hosp","2","1801"
"BE","C-2022-05-22","2022-05-22","2023-04-29","49 wk","inc hosp","2","1660"
"BE","C-2022-05-22","2022-05-22","2023-05-06","50 wk","inc hosp","2","1686"
"BE","C-2022-05-22","2022-05-22","2023-05-13","51 wk","inc hosp","2","1651"
"BE","C-2022-05-22","2022-05-22","2023-05-20","52 wk","inc hosp","2","1610"
"BE","C-2022-05-22","2022-05-22","2022-05-28","1 wk","inc hosp","3","1261"
"BE","C-2022-05-22","2022-05-22","2022-06-04","2 wk","inc hosp","3","1279"
"BE","C-2022-05-22","2022-05-22","2022-06-11","3 wk","inc hosp","3","1255"
"BE","C-2022-05-22","2022-05-22","2022-06-18","4 wk","inc hosp","3","1264"
"BE","C-2022-05-22","2022-05-22","2022-06-25","5 wk","inc hosp","3","1322"
"BE","C-2022-05-22","2022-05-22","2022-07-02","6 wk","inc hosp","3","1458"
"BE","C-2022-05-22","2022-05-22","2022-07-09","7 wk","inc hosp","3","1498"
"BE","C-2022-05-22","2022-05-22","2022-07-16","8 wk","inc hosp","3","1807"
"BE","C-2022-05-22","2022-05-22","2022-07-23","9 wk","inc hosp","3","2034"
"BE","C-2022-05-22","2022-05-22","2022-07-30","10 wk","inc hosp","3","2259"
"BE","C-2022-05-22","2022-05-22","2022-08-06","11 wk","inc hosp","3","2519"
"BE","C-2022-05-22","2022-05-22","2022-08-13","12 wk","inc hosp","3","2655"
"BE","C-2022-05-22","2022-05-22","2022-08-20","13 wk","inc hosp","3","2737"
"BE","C-2022-05-22","2022-05-22","2022-08-27","14 wk","inc hosp","3","2679"
"BE","C-2022-05-22","2022-05-22","2022-09-03","15 wk","inc hosp","3","2624"
"BE","C-2022-05-22","2022-05-22","2022-09-10","16 wk","inc hosp","3","2425"
"BE","C-2022-05-22","2022-05-22","2022-09-17","17 wk","inc hosp","3","2293"
"BE","C-2022-05-22","2022-05-22","2022-09-24","18 wk","inc hosp","3","1841"
"BE","C-2022-05-22","2022-05-22","2022-10-01","19 wk","inc hosp","3","1698"
"BE","C-2022-05-22","2022-05-22","2022-10-08","20 wk","inc hosp","3","1565"
"BE","C-2022-05-22","2022-05-22","2022-10-15","21 wk","inc hosp","3","1351"
"BE","C-2022-05-22","2022-05-22","2022-10-22","22 wk","inc hosp","3","1394"
"BE","C-2022-05-22","2022-05-22","2022-10-29","23 wk","inc hosp","3","1261"
"BE","C-2022-05-22","2022-05-22","2022-11-05","24 wk","inc hosp","3","1233"
"BE","C-2022-05-22","2022-05-22","2022-11-12","25 wk","inc hosp","3","1213"
"BE","C-2022-05-22","2022-05-22","2022-11-19","26 wk","inc hosp","3","1217"
"BE","C-2022-05-22","2022-05-22","2022-11-26","27 wk","inc hosp","3","1239"
"BE","C-2022-05-22","2022-05-22","2022-12-03","28 wk","inc hosp","3","1218"
"BE","C-2022-05-22","2022-05-22","2022-12-10","29 wk","inc hosp","3","1256"
"BE","C-2022-05-22","2022-05-22","2022-12-17","30 wk","inc hosp","3","1301"
"BE","C-2022-05-22","2022-05-22","2022-12-24","31 wk","inc hosp","3","1450"
"BE","C-2022-05-22","2022-05-22","2022-12-31","32 wk","inc hosp","3","1433"
"BE","C-2022-05-22","2022-05-22","2023-01-07","33 wk","inc hosp","3","1496"
"BE","C-2022-05-22","2022-05-22","2023-01-14","34 wk","inc hosp","3","1576"
"BE","C-2022-05-22","2022-05-22","2023-01-21","35 wk","inc hosp","3","1622"
"BE","C-2022-05-22","2022-05-22","2023-01-28","36 wk","inc hosp","3","1672"
"BE","C-2022-05-22","2022-05-22","2023-02-04","37 wk","inc hosp","3","1688"
"BE","C-2022-05-22","2022-05-22","2023-02-11","38 wk","inc hosp","3","1733"
"BE","C-2022-05-22","2022-05-22","2023-02-18","39 wk","inc hosp","3","1798"
"BE","C-2022-05-22","2022-05-22","2023-02-25","40 wk","inc hosp","3","1773"
"BE","C-2022-05-22","2022-05-22","2023-03-04","41 wk","inc hosp","3","1774"
"BE","C-2022-05-22","2022-05-22","2023-03-11","42 wk","inc hosp","3","1817"
"BE","C-2022-05-22","2022-05-22","2023-03-18","43 wk","inc hosp","3","1692"
"BE","C-2022-05-22","2022-05-22","2023-03-25","44 wk","inc hosp","3","1725"
"BE","C-2022-05-22","2022-05-22","2023-04-01","45 wk","inc hosp","3","1692"
"BE","C-2022-05-22","2022-05-22","2023-04-08","46 wk","inc hosp","3","1748"
"BE","C-2022-05-22","2022-05-22","2023-04-15","47 wk","inc hosp","3","1720"
"BE","C-2022-05-22","2022-05-22","2023-04-22","48 wk","inc hosp","3","1729"
"BE","C-2022-05-22","2022-05-22","2023-04-29","49 wk","inc hosp","3","1676"
"BE","C-2022-05-22","2022-05-22","2023-05-06","50 wk","inc hosp","3","1766"
"BE","C-2022-05-22","2022-05-22","2023-05-13","51 wk","inc hosp","3","1760"
"BE","C-2022-05-22","2022-05-22","2023-05-20","52 wk","inc hosp","3","1669"
"BE","D-2022-05-22","2022-05-22","2022-05-28","1 wk","inc hosp","1","972"
"BE","D-2022-05-22","2022-05-22","2022-06-04","2 wk","inc hosp","1","921"
"BE","D-2022-05-22","2022-05-22","2022-06-11","3 wk","inc hosp","1","855"
"BE","D-2022-05-22","2022-05-22","2022-06-18","4 wk","inc hosp","1","859"
"BE","D-2022-05-22","2022-05-22","2022-06-25","5 wk","inc hosp","1","875"
"BE","D-2022-05-22","2022-05-22","2022-07-02","6 wk","inc hosp","1","940"
"BE","D-2022-05-22","2022-05-22","2022-07-09","7 wk","inc hosp","1","971"
"BE","D-2022-05-22","2022-05-22","2022-07-16","8 wk","inc hosp","1","1189"
"BE","D-2022-05-22","2022-05-22","2022-07-23","9 wk","inc hosp","1","1172"
"BE","D-2022-05-22","2022-05-22","2022-07-30","10 wk","inc hosp","1","1244"
"BE","D-2022-05-22","2022-05-22","2022-08-06","11 wk","inc hosp","1","1286"
"BE","D-2022-05-22","2022-05-22","2022-08-13","12 wk","inc hosp","1","1318"
"BE","D-2022-05-22","2022-05-22","2022-08-20","13 wk","inc hosp","1","1309"
"BE","D-2022-05-22","2022-05-22","2022-08-27","14 wk","inc hosp","1","1281"
"BE","D-2022-05-22","2022-05-22","2022-09-03","15 wk","inc hosp","1","1269"
"BE","D-2022-05-22","2022-05-22","2022-09-10","16 wk","inc hosp","1","1239"
"BE","D-2022-05-22","2022-05-22","2022-09-17","17 wk","inc hosp","1","1130"
"BE","D-2022-05-22","2022-05-22","2022-09-24","18 wk","inc hosp","1","1231"
"BE","D-2022-05-22","2022-05-22","2022-10-01","19 wk","inc hosp","1","1322"
"BE","D-2022-05-22","2022-05-22","2022-10-08","20 wk","inc hosp","1","1483"
"BE","D-2022-05-22","2022-05-22","2022-10-15","21 wk","inc hosp","1","1651"
"BE","D-2022-05-22","2022-05-22","2022-10-22","22 wk","inc hosp","1","1806"
"BE","D-2022-05-22","2022-05-22","2022-10-29","23 wk","inc hosp","1","1808"
"BE","D-2022-05-22","2022-05-22","2022-11-05","24 wk","inc hosp","1","1767"
"BE","D-2022-05-22","2022-05-22","2022-11-12","25 wk","inc hosp","1","1625"
"BE","D-2022-05-22","2022-05-22","2022-11-19","26 wk","inc hosp","1","1556"
"BE","D-2022-05-22","2022-05-22","2022-11-26","27 wk","inc hosp","1","1452"
"BE","D-2022-05-22","2022-05-22","2022-12-03","28 wk","inc hosp","1","1367"
"BE","D-2022-05-22","2022-05-22","2022-12-10","29 wk","inc hosp","1","1194"
"BE","D-2022-05-22","2022-05-22","2022-12-17","30 wk","inc hosp","1","1120"
"BE","D-2022-05-22","2022-05-22","2022-12-24","31 wk","inc hosp","1","1014"
"BE","D-2022-05-22","2022-05-22","2022-12-31","32 wk","inc hosp","1","933"
"BE","D-2022-05-22","2022-05-22","2023-01-07","33 wk","inc hosp","1","924"
"BE","D-2022-05-22","2022-05-22","2023-01-14","34 wk","inc hosp","1","982"
"BE","D-2022-05-22","2022-05-22","2023-01-21","35 wk","inc hosp","1","979"
"BE","D-2022-05-22","2022-05-22","2023-01-28","36 wk","inc hosp","1","1021"
"BE","D-2022-05-22","2022-05-22","2023-02-04","37 wk","inc hosp","1","1046"
"BE","D-2022-05-22","2022-05-22","2023-02-11","38 wk","inc hosp","1","1080"
"BE","D-2022-05-22","2022-05-22","2023-02-18","39 wk","inc hosp","1","1156"
"BE","D-2022-05-22","2022-05-22","2023-02-25","40 wk","inc hosp","1","1121"
"BE","D-2022-05-22","2022-05-22","2023-03-04","41 wk","inc hosp","1","1248"
"BE","D-2022-05-22","2022-05-22","2023-03-11","42 wk","inc hosp","1","1303"
"BE","D-2022-05-22","2022-05-22","2023-03-18","43 wk","inc hosp","1","1374"
"BE","D-2022-05-22","2022-05-22","2023-03-25","44 wk","inc hosp","1","1375"
"BE","D-2022-05-22","2022-05-22","2023-04-01","45 wk","inc hosp","1","1396"
"BE","D-2022-05-22","2022-05-22","2023-04-08","46 wk","inc hosp","1","1420"
"BE","D-2022-05-22","2022-05-22","2023-04-15","47 wk","inc hosp","1","1405"
"BE","D-2022-05-22","2022-05-22","2023-04-22","48 wk","inc hosp","1","1436"
"BE","D-2022-05-22","2022-05-22","2023-04-29","49 wk","inc hosp","1","1408"
"BE","D-2022-05-22","2022-05-22","2023-05-06","50 wk","inc hosp","1","1367"
"BE","D-2022-05-22","2022-05-22","2023-05-13","51 wk","inc hosp","1","1296"
"BE","D-2022-05-22","2022-05-22","2023-05-20","52 wk","inc hosp","1","1344"
"BE","D-2022-05-22","2022-05-22","2022-05-28","1 wk","inc hosp","2","1177"
"BE","D-2022-05-22","2022-05-22","2022-06-04","2 wk","inc hosp","2","1121"
"BE","D-2022-05-22","2022-05-22","2022-06-11","3 wk","inc hosp","2","1144"
"BE","D-2022-05-22","2022-05-22","2022-06-18","4 wk","inc hosp","2","1194"
"BE","D-2022-05-22","2022-05-22","2022-06-25","5 wk","inc hosp","2","1218"
"BE","D-2022-05-22","2022-05-22","2022-07-02","6 wk","inc hosp","2","1299"
"BE","D-2022-05-22","2022-05-22","2022-07-09","7 wk","inc hosp","2","1417"
"BE","D-2022-05-22","2022-05-22","2022-07-16","8 wk","inc hosp","2","1561"
"BE","D-2022-05-22","2022-05-22","2022-07-23","9 wk","inc hosp","2","1662"
"BE","D-2022-05-22","2022-05-22","2022-07-30","10 wk","inc hosp","2","1674"
"BE","D-2022-05-22","2022-05-22","2022-08-06","11 wk","inc hosp","2","1532"
"BE","D-2022-05-22","2022-05-22","2022-08-13","12 wk","inc hosp","2","1441"
"BE","D-2022-05-22","2022-05-22","2022-08-20","13 wk","inc hosp","2","1409"
"BE","D-2022-05-22","2022-05-22","2022-08-27","14 wk","inc hosp","2","1390"
"BE","D-2022-05-22","2022-05-22","2022-09-03","15 wk","inc hosp","2","1305"
"BE","D-2022-05-22","2022-05-22","2022-09-10","16 wk","inc hosp","2","1262"
"BE","D-2022-05-22","2022-05-22","2022-09-17","17 wk","inc hosp","2","1227"
"BE","D-2022-05-22","2022-05-22","2022-09-24","18 wk","inc hosp","2","1293"
"BE","D-2022-05-22","2022-05-22","2022-10-01","19 wk","inc hosp","2","1600"
"BE","D-2022-05-22","2022-05-22","2022-10-08","20 wk","inc hosp","2","1818"
"BE","D-2022-05-22","2022-05-22","2022-10-15","21 wk","inc hosp","2","2212"
"BE","D-2022-05-22","2022-05-22","2022-10-22","22 wk","inc hosp","2","2381"
"BE","D-2022-05-22","2022-05-22","2022-10-29","23 wk","inc hosp","2","2533"
"BE","D-2022-05-22","2022-05-22","2022-11-05","24 wk","inc hosp","2","2392"
"BE","D-2022-05-22","2022-05-22","2022-11-12","25 wk","inc hosp","2","2060"
"BE","D-2022-05-22","2022-05-22","2022-11-19","26 wk","inc hosp","2","1963"
"BE","D-2022-05-22","2022-05-22","2022-11-26","27 wk","inc hosp","2","1657"
"BE","D-2022-05-22","2022-05-22","2022-12-03","28 wk","inc hosp","2","1460"
"BE","D-2022-05-22","2022-05-22","2022-12-10","29 wk","inc hosp","2","1345"
"BE","D-2022-05-22","2022-05-22","2022-12-17","30 wk","inc hosp","2","1159"
"BE","D-2022-05-22","2022-05-22","2022-12-24","31 wk","inc hosp","2","1101"
"BE","D-2022-05-22","2022-05-22","2022-12-31","32 wk","inc hosp","2","1096"
"BE","D-2022-05-22","2022-05-22","2023-01-07","33 wk","inc hosp","2","1033"
"BE","D-2022-05-22","2022-05-22","2023-01-14","34 wk","inc hosp","2","1078"
"BE","D-2022-05-22","2022-05-22","2023-01-21","35 wk","inc hosp","2","1112"
"BE","D-2022-05-22","2022-05-22","2023-01-28","36 wk","inc hosp","2","1211"
"BE","D-2022-05-22","2022-05-22","2023-02-04","37 wk","inc hosp","2","1303"
"BE","D-2022-05-22","2022-05-22","2023-02-11","38 wk","inc hosp","2","1432"
"BE","D-2022-05-22","2022-05-22","2023-02-18","39 wk","inc hosp","2","1519"
"BE","D-2022-05-22","2022-05-22","2023-02-25","40 wk","inc hosp","2","1583"
"BE","D-2022-05-22","2022-05-22","2023-03-04","41 wk","inc hosp","2","1622"
"BE","D-2022-05-22","2022-05-22","2023-03-11","42 wk","inc hosp","2","1706"
"BE","D-2022-05-22","2022-05-22","2023-03-18","43 wk","inc hosp","2","1752"
"BE","D-2022-05-22","2022-05-22","2023-03-25","44 wk","inc hosp","2","1829"
